elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.01,14.96,0.0,NO_ACTION,target_instance_1,normal,0.65
10.0,1,0.01,14.95,0.0,NO_ACTION,target_instance_1,normal,0.7
15.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,1.1
20.0,1,0.01,14.95,0.0,NO_ACTION,target_instance_1,normal,0.72
25.0,2,121.49,22.8,90.79,SCALE_UP,target_instance_1,attack,24.64
30.0,2,145.71,22.62,253.28,NO_ACTION,target_instance_1,attack,38.24
35.0,2,118.61,22.32,103.31,NO_ACTION,"target_instance_1,target_instance_2",attack,22.01
40.0,2,43.5,22.41,76.05,NO_ACTION,"target_instance_1,target_instance_2",attack,20.07
45.0,3,77.03,22.22,109.19,SCALE_UP,"target_instance_1,target_instance_2",attack,31.38
50.0,3,77.95,22.13,176.82,NO_ACTION,"target_instance_1,target_instance_2",attack,35.2
55.0,3,116.47,22.15,211.05,NO_ACTION,"target_instance_1,target_instance_2",attack,46.87
60.0,3,45.84,22.02,71.55,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,16.7
65.0,3,33.35,22.03,78.0,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,18.53
70.0,2,23.87,22.03,61.47,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3",attack,18.73
77.63,2,35.2,22.26,96.2,NO_ACTION,"target_instance_1,target_instance_2",attack,63.16
80.0,2,76.38,22.26,113.56,NO_ACTION,"target_instance_1,target_instance_2",attack,26.03
85.0,2,94.14,22.4,103.46,NO_ACTION,"target_instance_1,target_instance_2",attack,26.15
90.0,2,27.23,22.39,64.6,NO_ACTION,"target_instance_1,target_instance_2",attack,14.97
95.0,2,54.48,22.39,68.24,NO_ACTION,"target_instance_1,target_instance_2",attack,20.38
100.0,2,48.91,22.3,56.49,NO_ACTION,"target_instance_1,target_instance_2",attack,14.76
105.0,3,73.29,22.5,73.29,SCALE_UP,"target_instance_1,target_instance_2",attack,23.29
110.0,3,90.9,22.52,98.95,NO_ACTION,"target_instance_1,target_instance_2",attack,33.88
115.0,3,44.45,22.14,76.15,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",attack,21.58
120.0,3,45.11,22.01,61.03,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",attack,17.74
125.0,3,27.9,21.98,62.11,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",attack,18.73
130.0,3,40.37,22.07,57.63,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",attack,14.22
135.0,2,23.99,21.98,58.39,SCALE_DOWN,"target_instance_1,target_instance_4,target_instance_2",attack,14.77
142.18,2,15.98,22.12,62.75,NO_ACTION,"target_instance_1,target_instance_2",attack,69.49
145.0,2,26.45,22.26,58.84,NO_ACTION,"target_instance_1,target_instance_2",attack,15.35
150.0,2,16.77,22.39,50.86,NO_ACTION,"target_instance_1,target_instance_2",attack,11.56
155.0,2,30.16,22.39,56.93,NO_ACTION,"target_instance_1,target_instance_2",attack,12.13
160.0,2,37.61,22.31,50.52,NO_ACTION,"target_instance_1,target_instance_2",attack,12.52
165.0,1,0.02,22.12,0.0,SCALE_DOWN,"target_instance_1,target_instance_2",normal,3.35
170.58,1,0.02,22.3,0.0,NO_ACTION,target_instance_1,normal,19.23
175.0,1,0.02,22.3,0.0,NO_ACTION,target_instance_1,normal,0.71
