elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.4
10.0,1,0.01,14.95,0.0,NO_ACTION,target_instance_1,normal,0.5
15.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.93
20.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.9
25.0,2,101.79,22.51,46.85,SCALE_UP,target_instance_1,attack,20.07
30.0,2,99.04,22.22,50.99,NO_ACTION,target_instance_1,attack,16.63
35.0,2,40.28,22.13,35.99,NO_ACTION,"target_instance_2,target_instance_1",attack,16.48
40.0,2,33.46,22.06,37.77,NO_ACTION,"target_instance_2,target_instance_1",attack,14.18
45.0,2,38.69,22.03,41.16,NO_ACTION,"target_instance_2,target_instance_1",attack,19.83
50.0,3,60.78,22.28,41.8,SCALE_UP,"target_instance_2,target_instance_1",attack,22.77
55.0,3,43.08,22.11,52.77,NO_ACTION,"target_instance_2,target_instance_1",attack,21.04
60.0,3,30.25,21.75,35.29,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack,15.26
65.0,3,53.46,21.96,50.87,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack,26.01
70.0,2,23.71,22.04,37.35,SCALE_DOWN,"target_instance_2,target_instance_3,target_instance_1",attack,15.4
76.7,2,36.41,22.08,39.24,NO_ACTION,"target_instance_2,target_instance_1",attack,57.14
80.0,2,30.14,22.14,35.33,NO_ACTION,"target_instance_2,target_instance_1",attack,15.61
85.0,2,45.85,22.28,41.01,NO_ACTION,"target_instance_2,target_instance_1",attack,17.72
90.0,2,54.49,22.27,39.48,NO_ACTION,"target_instance_2,target_instance_1",attack,16.12
95.0,2,54.91,22.54,38.9,NO_ACTION,"target_instance_2,target_instance_1",attack,17.42
100.0,2,52.73,22.41,34.44,NO_ACTION,"target_instance_2,target_instance_1",attack,15.69
105.0,2,48.26,22.29,34.35,NO_ACTION,"target_instance_2,target_instance_1",attack,15.56
110.0,2,54.94,22.66,38.48,NO_ACTION,"target_instance_2,target_instance_1",attack,15.64
115.0,2,43.38,22.41,39.69,NO_ACTION,"target_instance_2,target_instance_1",attack,16.72
120.0,2,40.63,22.51,36.09,NO_ACTION,"target_instance_2,target_instance_1",attack,15.04
125.0,2,53.05,22.37,44.05,NO_ACTION,"target_instance_2,target_instance_1",attack,17.88
130.0,2,38.41,22.37,35.27,NO_ACTION,"target_instance_2,target_instance_1",attack,13.45
135.0,2,55.67,22.47,42.31,NO_ACTION,"target_instance_2,target_instance_1",attack,16.94
140.0,2,50.49,22.5,38.2,NO_ACTION,"target_instance_2,target_instance_1",attack,16.78
145.0,2,50.83,22.5,35.06,NO_ACTION,"target_instance_2,target_instance_1",attack,15.06
150.0,2,34.66,22.53,31.38,NO_ACTION,"target_instance_2,target_instance_1",attack,11.82
155.0,2,46.6,22.62,41.6,NO_ACTION,"target_instance_2,target_instance_1",attack,17.25
160.0,2,48.71,22.38,35.97,NO_ACTION,"target_instance_2,target_instance_1",attack,14.63
165.0,1,2.78,22.07,0.0,SCALE_DOWN,"target_instance_2,target_instance_1",normal,1.83
170.5,1,0.02,22.09,0.0,NO_ACTION,target_instance_1,normal,15.0
175.0,1,0.02,22.09,0.0,NO_ACTION,target_instance_1,normal,0.7
