elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.02,15.0,0.0,NO_ACTION,target_instance_1,normal,4.97
10.0,1,0.01,15.0,0.0,NO_ACTION,target_instance_1,normal,1.55
15.0,1,0.02,15.0,0.0,NO_ACTION,target_instance_1,normal,2.56
20.0,1,0.01,15.0,0.0,NO_ACTION,target_instance_1,normal,1.67
25.0,1,12.17,21.98,31.19,NO_ACTION,target_instance_1,attack,4.65
30.0,1,8.98,22.12,23.43,NO_ACTION,target_instance_1,attack,2.18
35.0,1,8.79,22.01,23.7,NO_ACTION,target_instance_1,attack,2.2
40.0,1,11.72,22.01,25.24,NO_ACTION,target_instance_1,attack,2.39
45.0,1,13.6,22.05,26.66,NO_ACTION,target_instance_1,attack,2.6
50.0,1,6.6,22.05,24.41,NO_ACTION,target_instance_1,attack,2.43
55.0,1,1.97,22.07,21.94,NO_ACTION,target_instance_1,attack,1.75
60.0,1,8.64,22.08,20.96,NO_ACTION,target_instance_1,attack,1.8
65.0,1,12.29,22.47,26.94,NO_ACTION,target_instance_1,attack,3.09
70.0,1,10.34,22.27,26.09,NO_ACTION,target_instance_1,attack,1.92
75.0,1,10.09,22.35,25.29,NO_ACTION,target_instance_1,attack,2.69
80.0,1,11.11,22.23,26.79,NO_ACTION,target_instance_1,attack,2.47
85.0,1,4.27,22.49,22.52,NO_ACTION,target_instance_1,attack,2.43
90.0,1,10.54,22.23,25.98,NO_ACTION,target_instance_1,attack,1.68
95.0,1,6.87,22.23,22.62,NO_ACTION,target_instance_1,attack,1.9
100.0,1,10.15,22.28,26.51,NO_ACTION,target_instance_1,attack,2.68
105.0,1,6.38,22.35,24.37,NO_ACTION,target_instance_1,attack,2.88
110.0,1,11.02,22.23,25.61,NO_ACTION,target_instance_1,attack,2.8
115.0,1,12.95,22.25,23.87,NO_ACTION,target_instance_1,attack,2.86
120.0,1,7.07,22.21,22.49,NO_ACTION,target_instance_1,attack,1.88
125.0,1,13.47,22.26,26.91,NO_ACTION,target_instance_1,attack,3.48
130.0,1,6.24,22.25,22.8,NO_ACTION,target_instance_1,attack,1.83
135.0,1,22.03,22.63,40.49,NO_ACTION,target_instance_1,attack,4.33
140.0,1,14.22,22.22,53.09,NO_ACTION,target_instance_1,attack,3.35
145.0,1,14.77,22.38,28.47,NO_ACTION,target_instance_1,attack,3.44
150.0,1,7.55,22.3,25.06,NO_ACTION,target_instance_1,attack,2.12
155.0,1,4.95,22.27,24.92,NO_ACTION,target_instance_1,attack,2.58
160.0,1,17.53,22.25,26.41,NO_ACTION,target_instance_1,attack,2.71
165.0,1,8.11,22.01,0.0,NO_ACTION,target_instance_1,normal,1.07
170.0,1,0.02,21.91,0.0,NO_ACTION,target_instance_1,normal,0.67
175.0,1,0.01,21.91,0.0,NO_ACTION,target_instance_1,normal,1.23
