elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.6
10.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.65
15.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.95
20.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,1.56
25.0,2,206.2,29.29,1079.72,SCALE_UP,target_instance_1,attack,38.69
30.0,2,206.98,35.6,804.47,NO_ACTION,target_instance_1,attack,60.88
35.0,2,203.1,31.76,1693.45,NO_ACTION,"target_instance_1,target_instance_2",attack,60.88
40.0,2,202.19,33.32,0.0,NO_ACTION,"target_instance_1,target_instance_2",attack,59.71
45.0,3,202.31,39.62,0.0,SCALE_UP,"target_instance_1,target_instance_2",attack,64.77
50.0,3,200.48,41.77,0.0,NO_ACTION,"target_instance_1,target_instance_2",attack,60.98
55.01,3,205.55,44.34,773.28,NO_ACTION,"target_instance_1,target_instance_2",attack,78.27
60.0,3,193.47,39.18,1604.29,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack,82.15
65.01,4,196.27,41.73,0.0,SCALE_UP,"target_instance_3,target_instance_1,target_instance_2",attack,86.25
70.0,4,200.49,42.57,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack,81.74
75.0,4,199.29,44.85,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack,82.58
80.0,4,148.63,38.69,1170.17,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,93.7
85.0,4,192.02,41.75,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.46
90.0,4,190.73,42.77,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.2
95.0,4,196.61,43.85,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.21
100.0,4,199.97,45.31,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.51
105.01,4,199.24,46.37,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.61
110.0,4,199.1,46.94,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.12
115.01,4,196.78,48.38,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.89
120.0,4,191.24,49.75,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.15
125.0,4,193.74,50.49,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.82
130.0,4,193.6,51.86,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.47
135.0,4,205.67,52.7,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.87
140.0,4,204.65,54.47,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.92
145.0,4,193.69,55.79,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.97
150.0,4,195.22,56.64,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.92
155.0,4,199.29,57.62,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.95
160.0,4,195.47,59.01,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",attack,99.93
165.0,4,197.12,59.73,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",normal,99.89
170.0,4,197.38,60.92,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",normal,99.97
175.0,4,199.29,62.24,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4,target_instance_2",normal,99.97
