elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.03,14.96,0.0,NO_ACTION,target_instance_1,normal,0.98
10.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,1.44
15.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,4.06
20.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,1.5
25.0,1,29.96,22.61,108.06,NO_ACTION,target_instance_1,attack,6.94
30.0,1,11.4,22.37,76.87,NO_ACTION,target_instance_1,attack,3.89
35.0,1,47.58,22.76,84.78,NO_ACTION,target_instance_1,attack,6.1
40.0,1,23.78,22.77,74.35,NO_ACTION,target_instance_1,attack,3.71
45.0,1,39.53,22.73,80.8,NO_ACTION,target_instance_1,attack,5.61
50.0,1,29.64,22.69,80.73,NO_ACTION,target_instance_1,attack,5.27
55.0,1,32.43,22.82,80.32,NO_ACTION,target_instance_1,attack,6.4
60.0,1,44.65,22.93,82.84,NO_ACTION,target_instance_1,attack,5.66
65.0,1,31.57,23.27,87.08,NO_ACTION,target_instance_1,attack,6.32
70.0,1,35.36,23.02,84.81,NO_ACTION,target_instance_1,attack,4.89
75.0,1,30.83,22.78,86.39,NO_ACTION,target_instance_1,attack,5.61
80.0,1,25.46,22.78,79.94,NO_ACTION,target_instance_1,attack,4.51
85.0,1,24.29,22.78,86.37,NO_ACTION,target_instance_1,attack,5.06
90.0,1,53.18,23.2,92.34,NO_ACTION,target_instance_1,attack,6.11
95.0,1,23.29,23.04,85.9,NO_ACTION,target_instance_1,attack,4.53
100.0,1,21.31,22.91,76.06,NO_ACTION,target_instance_1,attack,4.89
105.0,1,10.26,23.03,80.77,NO_ACTION,target_instance_1,attack,4.62
110.0,1,33.57,22.95,88.66,NO_ACTION,target_instance_1,attack,4.87
115.0,1,22.82,23.03,94.95,NO_ACTION,target_instance_1,attack,8.86
120.0,1,24.71,22.92,80.9,NO_ACTION,target_instance_1,attack,4.73
125.0,1,47.41,22.79,84.69,NO_ACTION,target_instance_1,attack,6.97
130.0,1,27.06,22.79,76.73,NO_ACTION,target_instance_1,attack,3.98
135.0,1,31.45,22.91,88.67,NO_ACTION,target_instance_1,attack,3.43
140.0,1,38.18,22.79,88.61,NO_ACTION,target_instance_1,attack,6.83
145.0,1,42.64,23.17,92.28,NO_ACTION,target_instance_1,attack,6.23
150.0,1,22.36,22.8,81.7,NO_ACTION,target_instance_1,attack,4.76
155.0,1,37.65,22.92,85.76,NO_ACTION,target_instance_1,attack,5.91
160.0,1,30.03,22.88,81.56,NO_ACTION,target_instance_1,attack,4.96
165.0,1,0.08,22.8,0.0,NO_ACTION,target_instance_1,normal,0.93
170.0,1,0.02,22.51,0.0,NO_ACTION,target_instance_1,normal,0.63
175.0,1,0.02,22.51,0.0,NO_ACTION,target_instance_1,normal,1.65
