elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.02,14.97,0.0,NO_ACTION,target_instance_1,normal,0.48
10.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.48
15.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,1.15
20.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.67
25.0,2,204.72,25.19,494.46,SCALE_UP,target_instance_1,attack,35.77
30.0,2,205.3,26.94,1192.54,NO_ACTION,target_instance_1,attack,57.93
35.0,2,186.19,24.56,1015.52,NO_ACTION,"target_instance_2,target_instance_1",attack,60.9
40.0,2,201.07,24.34,878.67,NO_ACTION,"target_instance_2,target_instance_1",attack,59.58
45.0,3,201.22,25.1,614.92,SCALE_UP,"target_instance_2,target_instance_1",attack,64.1
50.0,3,201.25,25.58,1126.95,NO_ACTION,"target_instance_2,target_instance_1",attack,79.19
55.0,3,150.31,24.26,246.37,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",attack,68.15
60.0,3,166.14,24.32,172.44,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",attack,62.3
65.0,4,152.28,24.86,213.74,SCALE_UP,"target_instance_3,target_instance_2,target_instance_1",attack,69.07
70.0,4,157.59,24.87,372.26,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",attack,76.95
75.0,4,163.6,24.82,320.19,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",attack,88.69
80.0,4,155.9,23.78,306.32,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,85.86
85.0,4,157.37,23.81,358.25,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,89.9
90.0,4,159.1,23.79,388.53,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,79.45
95.0,4,140.75,23.49,434.52,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,81.51
100.0,4,122.71,23.44,155.1,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,60.8
105.0,4,98.46,23.38,200.63,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,72.93
110.0,4,112.77,23.38,207.52,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,74.84
115.0,4,140.12,23.39,256.08,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,77.57
120.0,4,167.62,23.4,265.02,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,81.4
125.0,4,140.38,23.4,279.18,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,76.08
130.0,4,129.05,23.58,393.52,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,90.44
135.0,4,158.46,23.7,510.63,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,89.27
140.0,4,133.64,23.64,263.24,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,73.88
145.0,4,94.8,23.61,223.31,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,74.39
150.0,4,95.42,23.62,158.99,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,60.89
155.0,4,124.01,23.55,203.73,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,71.35
160.0,4,165.43,23.62,400.03,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,94.08
165.0,4,122.15,23.37,0.0,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",normal,5.06
170.0,3,0.02,23.11,0.0,SCALE_DOWN,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",normal,2.05
175.58,3,0.02,23.5,0.0,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,10.77
