elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,7.64,22.96,10.54,NO_ACTION,target_instance_1,normal,4.58
10.0,1,6.0,23.25,7.83,NO_ACTION,target_instance_1,normal,4.25
15.0,1,6.95,23.17,7.31,NO_ACTION,target_instance_1,normal,4.29
20.0,1,6.6,23.32,7.44,NO_ACTION,target_instance_1,normal,3.82
25.0,1,6.97,23.89,6.23,NO_ACTION,target_instance_1,normal,4.43
30.0,1,6.73,23.69,6.3,NO_ACTION,target_instance_1,normal,4.29
35.0,1,6.58,23.79,7.17,NO_ACTION,target_instance_1,normal,4.15
40.0,1,8.09,23.82,7.9,NO_ACTION,target_instance_1,normal,4.8
45.0,1,5.31,24.11,8.42,NO_ACTION,target_instance_1,normal,3.8
50.0,1,5.24,24.23,6.21,NO_ACTION,target_instance_1,normal,4.03
55.0,1,6.92,24.01,8.06,NO_ACTION,target_instance_1,normal,4.71
60.0,1,8.11,24.31,7.97,NO_ACTION,target_instance_1,normal,4.67
65.0,1,6.07,24.32,9.19,NO_ACTION,target_instance_1,normal,4.43
70.0,1,7.15,24.06,8.34,NO_ACTION,target_instance_1,normal,4.11
75.0,1,6.88,24.52,7.27,NO_ACTION,target_instance_1,normal,4.83
80.0,1,8.51,24.32,7.1,NO_ACTION,target_instance_1,normal,4.43
85.0,1,6.79,24.2,6.64,NO_ACTION,target_instance_1,normal,4.51
90.0,1,6.62,24.36,6.45,NO_ACTION,target_instance_1,normal,4.21
95.0,1,7.0,24.41,7.69,NO_ACTION,target_instance_1,normal,4.7
100.0,1,8.3,24.39,7.3,NO_ACTION,target_instance_1,normal,3.96
105.0,1,6.16,24.4,8.21,NO_ACTION,target_instance_1,normal,5.47
110.0,1,7.03,24.37,6.29,NO_ACTION,target_instance_1,normal,3.78
115.0,1,6.77,24.43,8.05,NO_ACTION,target_instance_1,normal,4.8
120.0,1,6.65,24.42,7.3,NO_ACTION,target_instance_1,normal,4.03
125.0,1,7.02,24.53,7.54,NO_ACTION,target_instance_1,normal,4.41
130.0,1,6.14,24.68,7.46,NO_ACTION,target_instance_1,normal,4.17
135.0,1,5.91,24.56,5.76,NO_ACTION,target_instance_1,normal,4.08
140.0,1,6.16,24.74,6.54,NO_ACTION,target_instance_1,normal,4.13
145.0,1,7.77,24.58,8.81,NO_ACTION,target_instance_1,normal,4.61
150.0,1,7.02,24.47,7.14,NO_ACTION,target_instance_1,normal,4.68
155.0,1,7.61,24.35,8.04,NO_ACTION,target_instance_1,normal,4.32
160.0,1,7.05,24.44,7.6,NO_ACTION,target_instance_1,normal,4.11
165.0,1,5.96,24.38,6.77,NO_ACTION,target_instance_1,normal,4.26
170.0,1,6.45,24.73,6.51,NO_ACTION,target_instance_1,normal,4.16
175.0,1,8.22,24.37,8.5,NO_ACTION,target_instance_1,normal,4.91
