elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.02,2,94.38,26.22,40.51,SCALE_UP,target_instance_1,normal,36.76
10.0,2,101.55,26.79,48.6,NO_ACTION,target_instance_1,normal,35.61
15.01,2,44.57,21.15,42.38,NO_ACTION,"target_instance_1,target_instance_2",normal,34.36
20.0,2,33.13,19.16,42.5,NO_ACTION,"target_instance_1,target_instance_2",normal,33.4
25.04,2,51.11,21.51,46.2,NO_ACTION,"target_instance_1,target_instance_2",normal,34.99
30.0,2,47.03,21.09,41.22,NO_ACTION,"target_instance_1,target_instance_2",normal,33.15
35.01,3,66.91,23.27,43.58,SCALE_UP,"target_instance_1,target_instance_2",normal,37.86
40.01,3,48.9,21.31,45.62,NO_ACTION,"target_instance_1,target_instance_2",normal,34.07
45.01,3,32.78,19.19,42.19,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,33.95
50.03,3,29.41,19.19,43.67,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.02
55.0,3,34.9,19.11,45.62,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,35.44
60.0,3,30.76,19.14,41.4,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,32.76
65.0,3,31.71,19.26,43.14,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.56
70.01,3,31.7,19.26,43.56,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,33.48
75.01,3,33.39,19.19,42.65,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.3
80.0,3,31.56,19.1,40.6,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,32.75
85.01,3,31.84,19.18,44.61,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.58
90.0,3,31.83,19.18,42.43,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,32.9
95.01,3,32.64,19.44,43.12,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.34
100.0,3,31.91,19.1,42.56,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.28
105.0,3,34.43,19.19,44.57,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.57
110.0,3,35.99,19.27,43.79,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,33.84
115.01,3,35.98,19.27,45.62,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.7
120.0,3,31.95,19.36,41.95,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,33.06
125.0,3,33.4,19.27,43.43,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.94
130.0,3,32.83,19.6,42.74,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,33.86
135.0,3,33.37,19.44,45.91,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,35.16
140.01,3,33.36,19.44,41.89,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,32.9
145.0,3,32.59,19.36,43.18,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.34
150.0,3,31.63,19.35,41.95,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,33.47
155.0,3,30.27,19.32,43.16,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.46
160.01,3,30.27,19.32,41.73,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,33.36
165.0,3,32.08,19.3,44.33,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,34.8
170.01,3,32.8,19.32,43.59,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,33.67
175.02,3,31.29,19.4,44.39,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,35.56
