elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,55.93,23.03,43.14,NO_ACTION,target_instance_1,normal,23.4
10.0,1,49.83,23.18,42.45,NO_ACTION,target_instance_1,normal,20.93
15.0,1,50.19,23.0,41.8,NO_ACTION,target_instance_1,normal,21.93
20.0,1,45.25,23.33,41.5,NO_ACTION,target_instance_1,normal,20.3
25.0,1,54.33,23.76,43.75,NO_ACTION,target_instance_1,normal,24.36
30.0,1,45.98,23.75,42.7,NO_ACTION,target_instance_1,normal,21.03
35.0,1,47.1,23.45,42.47,NO_ACTION,target_instance_1,normal,21.76
40.0,1,51.48,23.37,42.91,NO_ACTION,target_instance_1,normal,20.9
45.0,1,46.33,23.38,42.32,NO_ACTION,target_instance_1,normal,21.17
50.0,1,40.5,23.31,41.61,NO_ACTION,target_instance_1,normal,19.63
55.0,1,46.72,23.54,42.38,NO_ACTION,target_instance_1,normal,21.26
60.0,1,46.99,23.44,42.3,NO_ACTION,target_instance_1,normal,20.71
65.0,1,49.62,23.67,42.37,NO_ACTION,target_instance_1,normal,21.44
70.0,1,45.71,23.46,41.99,NO_ACTION,target_instance_1,normal,19.67
75.0,1,48.18,23.52,42.21,NO_ACTION,target_instance_1,normal,21.14
80.0,1,44.16,23.54,42.12,NO_ACTION,target_instance_1,normal,19.82
85.0,1,47.96,23.49,41.66,NO_ACTION,target_instance_1,normal,21.1
90.0,1,43.96,23.65,42.29,NO_ACTION,target_instance_1,normal,20.25
95.0,1,45.7,23.41,42.06,NO_ACTION,target_instance_1,normal,21.01
100.0,1,46.23,23.78,42.22,NO_ACTION,target_instance_1,normal,20.72
105.0,1,49.92,24.08,42.68,NO_ACTION,target_instance_1,normal,21.34
110.0,1,42.65,23.73,42.23,NO_ACTION,target_instance_1,normal,20.28
115.0,1,48.11,23.49,41.71,NO_ACTION,target_instance_1,normal,19.87
120.0,1,46.1,23.68,41.93,NO_ACTION,target_instance_1,normal,20.48
125.0,1,45.48,23.69,42.07,NO_ACTION,target_instance_1,normal,21.19
130.0,1,42.88,23.57,41.46,NO_ACTION,target_instance_1,normal,20.12
135.0,1,45.59,23.68,42.42,NO_ACTION,target_instance_1,normal,20.79
140.0,1,43.73,23.4,41.37,NO_ACTION,target_instance_1,normal,19.73
145.0,1,46.2,23.75,42.56,NO_ACTION,target_instance_1,normal,21.68
150.0,1,44.58,23.52,42.3,NO_ACTION,target_instance_1,normal,20.53
155.0,1,45.78,23.79,41.81,NO_ACTION,target_instance_1,normal,21.04
160.0,1,47.48,23.79,41.59,NO_ACTION,target_instance_1,normal,20.63
165.0,1,52.48,23.67,43.03,NO_ACTION,target_instance_1,normal,23.17
170.0,1,42.76,23.59,41.0,NO_ACTION,target_instance_1,normal,18.94
175.0,1,45.21,23.69,41.89,NO_ACTION,target_instance_1,normal,20.8
