elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,3.08,22.99,12.53,NO_ACTION,target_instance_1,normal,2.73
10.0,1,2.89,23.17,7.15,NO_ACTION,target_instance_1,normal,2.51
15.0,1,3.14,22.99,7.35,NO_ACTION,target_instance_1,normal,3.38
20.0,1,3.74,23.28,5.56,NO_ACTION,target_instance_1,normal,2.68
25.0,1,4.55,23.18,7.76,NO_ACTION,target_instance_1,normal,3.73
30.0,1,4.25,23.19,5.81,NO_ACTION,target_instance_1,normal,3.06
35.0,1,4.53,23.22,7.26,NO_ACTION,target_instance_1,normal,3.33
40.0,1,3.3,23.39,6.43,NO_ACTION,target_instance_1,normal,3.08
45.0,1,3.49,23.4,8.67,NO_ACTION,target_instance_1,normal,3.81
50.0,1,3.69,23.56,4.84,NO_ACTION,target_instance_1,normal,2.66
55.0,1,3.74,23.51,6.2,NO_ACTION,target_instance_1,normal,3.28
60.0,1,2.73,23.77,5.49,NO_ACTION,target_instance_1,normal,2.91
65.0,1,3.86,23.66,5.42,NO_ACTION,target_instance_1,normal,2.93
70.0,1,3.19,23.84,5.54,NO_ACTION,target_instance_1,normal,2.44
75.0,1,4.48,23.57,7.79,NO_ACTION,target_instance_1,normal,3.79
80.0,1,4.33,23.7,6.16,NO_ACTION,target_instance_1,normal,3.0
85.0,1,3.81,23.68,4.87,NO_ACTION,target_instance_1,normal,3.21
90.0,1,4.21,23.53,6.54,NO_ACTION,target_instance_1,normal,3.17
95.0,1,3.62,23.7,7.21,NO_ACTION,target_instance_1,normal,3.35
100.0,1,4.63,23.68,6.89,NO_ACTION,target_instance_1,normal,3.5
105.0,1,4.2,23.56,5.8,NO_ACTION,target_instance_1,normal,3.67
110.0,1,3.12,23.55,5.18,NO_ACTION,target_instance_1,normal,2.56
115.0,1,3.74,23.94,6.16,NO_ACTION,target_instance_1,normal,3.34
120.0,1,4.3,23.55,6.03,NO_ACTION,target_instance_1,normal,2.71
125.0,1,5.07,23.95,7.64,NO_ACTION,target_instance_1,normal,3.41
130.0,1,4.62,23.48,6.37,NO_ACTION,target_instance_1,normal,3.46
135.0,1,4.42,23.91,5.38,NO_ACTION,target_instance_1,normal,3.96
140.0,1,3.79,23.57,6.07,NO_ACTION,target_instance_1,normal,2.66
145.0,1,3.76,23.81,6.35,NO_ACTION,target_instance_1,normal,2.79
150.0,1,3.98,23.93,7.24,NO_ACTION,target_instance_1,normal,2.71
155.0,1,4.74,23.95,6.81,NO_ACTION,target_instance_1,normal,3.9
160.0,1,4.44,23.74,5.58,NO_ACTION,target_instance_1,normal,2.93
165.0,1,4.13,23.81,6.85,NO_ACTION,target_instance_1,normal,3.55
170.0,1,3.85,23.93,5.67,NO_ACTION,target_instance_1,normal,3.13
175.0,1,5.26,24.08,7.12,NO_ACTION,target_instance_1,normal,3.24
