elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,2.83,22.01,13.6,NO_ACTION,target_instance_1,normal,2.49
10.0,1,2.39,21.64,12.35,NO_ACTION,target_instance_1,normal,2.48
15.0,1,2.42,21.86,13.28,NO_ACTION,target_instance_1,normal,2.96
20.0,1,3.62,21.8,14.29,NO_ACTION,target_instance_1,normal,2.91
25.0,1,2.79,21.86,18.1,NO_ACTION,target_instance_1,normal,2.96
30.0,1,2.49,21.75,14.91,NO_ACTION,target_instance_1,normal,2.33
35.0,1,3.17,21.75,9.68,NO_ACTION,target_instance_1,normal,2.41
40.0,1,3.01,21.93,8.92,NO_ACTION,target_instance_1,normal,2.25
45.0,1,3.16,22.01,10.11,NO_ACTION,target_instance_1,normal,2.78
50.0,1,1.55,21.87,12.43,NO_ACTION,target_instance_1,normal,2.36
55.0,1,4.08,22.12,18.11,NO_ACTION,target_instance_1,normal,3.24
60.0,1,3.58,21.86,15.09,NO_ACTION,target_instance_1,normal,3.01
65.0,1,4.38,21.64,13.51,NO_ACTION,target_instance_1,normal,3.22
70.0,1,2.81,21.87,17.06,NO_ACTION,target_instance_1,normal,2.3
75.0,1,4.55,21.63,17.29,NO_ACTION,target_instance_1,normal,3.93
80.0,1,2.85,21.76,14.66,NO_ACTION,target_instance_1,normal,2.65
85.0,1,3.65,21.75,15.84,NO_ACTION,target_instance_1,normal,3.54
90.0,1,3.14,21.86,12.92,NO_ACTION,target_instance_1,normal,2.9
95.0,1,4.05,21.77,16.9,NO_ACTION,target_instance_1,normal,2.99
100.0,1,4.21,22.19,14.89,NO_ACTION,target_instance_1,normal,2.64
105.0,1,2.99,21.95,16.75,NO_ACTION,target_instance_1,normal,2.76
110.0,1,3.01,21.9,14.84,NO_ACTION,target_instance_1,normal,3.1
115.0,1,3.81,22.21,15.38,NO_ACTION,target_instance_1,normal,3.07
120.0,1,3.64,22.08,14.45,NO_ACTION,target_instance_1,normal,2.54
125.0,1,2.98,22.07,14.99,NO_ACTION,target_instance_1,normal,2.84
130.0,1,3.5,21.97,12.35,NO_ACTION,target_instance_1,normal,2.71
135.0,1,4.2,22.07,17.14,NO_ACTION,target_instance_1,normal,3.23
140.0,1,3.51,21.99,13.54,NO_ACTION,target_instance_1,normal,3.31
145.0,1,3.64,21.96,17.84,NO_ACTION,target_instance_1,normal,3.88
150.0,1,3.18,21.84,13.48,NO_ACTION,target_instance_1,normal,2.9
155.0,1,4.21,21.83,12.42,NO_ACTION,target_instance_1,normal,2.69
160.0,1,2.12,22.09,11.67,NO_ACTION,target_instance_1,normal,2.03
165.0,1,2.83,22.19,17.44,NO_ACTION,target_instance_1,normal,2.64
170.0,1,3.03,21.84,13.7,NO_ACTION,target_instance_1,normal,2.28
175.0,1,2.59,21.95,16.37,NO_ACTION,target_instance_1,normal,3.04
