elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,56.51,38.07,31.48,NO_ACTION,target_instance_1,normal,24.72
10.0,1,46.22,38.63,28.56,NO_ACTION,target_instance_1,normal,22.77
15.0,1,50.14,38.77,30.88,NO_ACTION,target_instance_1,normal,23.86
20.0,1,49.25,38.97,29.54,NO_ACTION,target_instance_1,normal,22.57
25.0,1,47.79,39.0,29.55,NO_ACTION,target_instance_1,normal,21.15
30.0,1,52.27,39.16,30.63,NO_ACTION,target_instance_1,normal,22.73
35.0,1,52.95,39.31,30.13,NO_ACTION,target_instance_1,normal,23.44
40.0,1,43.61,39.11,29.84,NO_ACTION,target_instance_1,normal,21.36
45.0,1,51.36,38.93,30.05,NO_ACTION,target_instance_1,normal,21.12
50.0,1,45.33,39.42,29.71,NO_ACTION,target_instance_1,normal,19.56
55.0,1,47.47,39.13,29.49,NO_ACTION,target_instance_1,normal,20.89
60.0,1,47.19,39.53,29.64,NO_ACTION,target_instance_1,normal,21.36
65.0,1,47.01,39.57,28.96,NO_ACTION,target_instance_1,normal,20.17
70.0,1,42.73,39.72,28.92,NO_ACTION,target_instance_1,normal,19.08
75.0,1,50.06,39.6,30.37,NO_ACTION,target_instance_1,normal,21.56
80.0,2,65.91,39.73,31.8,SCALE_UP,target_instance_1,normal,28.13
85.0,2,55.97,39.52,31.01,NO_ACTION,target_instance_1,normal,22.62
90.0,2,20.13,27.25,30.38,NO_ACTION,"target_instance_2,target_instance_1",normal,21.5
95.0,2,28.12,27.64,30.82,NO_ACTION,"target_instance_2,target_instance_1",normal,22.76
100.0,1,15.8,23.42,29.71,SCALE_DOWN,"target_instance_2,target_instance_1",normal,21.67
105.61,1,46.34,39.59,29.67,NO_ACTION,target_instance_1,normal,38.1
110.0,1,52.71,39.34,30.27,NO_ACTION,target_instance_1,normal,21.75
115.0,1,44.7,39.58,29.1,NO_ACTION,target_instance_1,normal,20.02
120.0,1,44.97,39.84,30.31,NO_ACTION,target_instance_1,normal,22.66
125.0,1,47.62,39.58,29.83,NO_ACTION,target_instance_1,normal,21.72
130.0,1,46.33,39.47,29.76,NO_ACTION,target_instance_1,normal,20.21
135.01,1,50.2,39.33,29.87,NO_ACTION,target_instance_1,normal,20.81
140.0,1,45.88,39.59,28.59,NO_ACTION,target_instance_1,normal,19.93
145.0,1,46.67,39.59,29.33,NO_ACTION,target_instance_1,normal,20.99
150.0,1,42.71,39.67,28.92,NO_ACTION,target_instance_1,normal,20.02
155.0,1,55.81,39.6,30.76,NO_ACTION,target_instance_1,normal,23.56
160.0,1,58.35,39.6,29.55,NO_ACTION,target_instance_1,normal,23.2
165.0,1,52.85,39.71,31.76,NO_ACTION,target_instance_1,normal,26.37
170.0,2,62.19,39.61,31.17,SCALE_UP,target_instance_1,normal,29.99
175.0,2,68.5,39.93,35.45,NO_ACTION,target_instance_1,normal,24.49
