elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,28.62,25.03,16.49,NO_ACTION,target_instance_1,normal,14.77
10.0,1,26.74,25.35,13.8,NO_ACTION,target_instance_1,normal,15.81
15.0,1,31.15,25.77,15.5,NO_ACTION,target_instance_1,normal,14.77
20.0,1,28.09,25.82,14.63,NO_ACTION,target_instance_1,normal,13.45
25.0,1,26.37,26.11,15.21,NO_ACTION,target_instance_1,normal,13.96
30.0,1,23.24,26.39,14.49,NO_ACTION,target_instance_1,normal,13.75
35.0,1,26.79,26.26,15.38,NO_ACTION,target_instance_1,normal,13.89
40.0,1,23.37,26.66,14.04,NO_ACTION,target_instance_1,normal,14.82
45.0,1,28.39,26.44,14.67,NO_ACTION,target_instance_1,normal,13.83
50.0,1,26.15,26.59,15.29,NO_ACTION,target_instance_1,normal,13.73
55.0,1,24.98,26.73,13.81,NO_ACTION,target_instance_1,normal,13.79
60.0,1,23.89,26.74,13.08,NO_ACTION,target_instance_1,normal,12.53
65.0,1,25.82,26.77,15.54,NO_ACTION,target_instance_1,normal,14.13
70.0,1,29.28,26.62,13.86,NO_ACTION,target_instance_1,normal,13.23
75.0,1,26.41,26.54,15.85,NO_ACTION,target_instance_1,normal,14.78
80.0,1,24.39,26.66,13.98,NO_ACTION,target_instance_1,normal,13.07
85.0,1,26.46,26.79,13.82,NO_ACTION,target_instance_1,normal,13.48
90.0,1,28.74,27.03,15.32,NO_ACTION,target_instance_1,normal,14.28
95.0,1,29.65,26.72,15.47,NO_ACTION,target_instance_1,normal,15.52
100.0,1,26.53,26.84,15.45,NO_ACTION,target_instance_1,normal,14.85
105.0,1,31.3,26.72,15.77,NO_ACTION,target_instance_1,normal,15.19
110.0,1,23.45,26.97,14.17,NO_ACTION,target_instance_1,normal,13.17
115.0,1,25.6,26.85,13.91,NO_ACTION,target_instance_1,normal,14.05
120.0,1,24.9,27.02,16.67,NO_ACTION,target_instance_1,normal,14.36
125.0,1,24.45,26.85,15.63,NO_ACTION,target_instance_1,normal,14.51
130.0,1,29.73,27.09,15.73,NO_ACTION,target_instance_1,normal,13.77
135.0,1,22.88,26.97,14.72,NO_ACTION,target_instance_1,normal,14.27
140.0,1,24.05,26.93,14.5,NO_ACTION,target_instance_1,normal,13.43
145.0,1,25.64,26.6,13.54,NO_ACTION,target_instance_1,normal,14.45
150.0,1,26.92,26.6,14.25,NO_ACTION,target_instance_1,normal,13.6
155.0,1,24.42,26.97,14.66,NO_ACTION,target_instance_1,normal,13.31
160.0,1,27.08,27.1,15.13,NO_ACTION,target_instance_1,normal,13.95
165.0,1,26.39,27.09,15.1,NO_ACTION,target_instance_1,normal,14.29
170.0,1,21.2,27.09,13.93,NO_ACTION,target_instance_1,normal,12.83
175.0,1,29.0,27.21,14.85,NO_ACTION,target_instance_1,normal,14.48
