timestamp,rtt
1787189108.1907122,16.864752999026678
1787189108.3006115,4.902039998341934
1787189108.3419747,3.4477219996915665
1787189108.402921,45.450732999597676
1787189108.4401977,6.49840900041454
1787189108.4439642,5.30460199843219
1787189108.4587505,50.29856500004826
1787189108.523324,3.720906999660656
1787189108.5307777,47.983709000618546
1787189108.5828433,44.43547299888451
1787189108.590749,46.145518999765045
1787189108.6467707,46.28306199992949
1787189108.7067814,43.807074000142165
1787189108.7504113,4.980677000276046
1787189108.7920132,3.766280999116134
1787189108.8297946,3.733642999577569
1787189108.8543386,5.320937998476438
1787189108.8669846,44.251907000216306
1787189108.882825,43.62968299938075
1787189108.9894814,3.8602849999733735
1787189109.0864875,2.9119909995642956
1787189109.1254728,3.1568220001645386
1787189109.1820052,3.5264090001874138
1787189121.653786,45.68074099915975
1787189121.695562,3.0291319999378175
1787189121.7333195,4.845838999244734
1787189121.7738388,46.26610199920833
1787189121.871034,3.467092001301353
1787189109.5054169,3.3290989995293785
1787189109.5902817,3.6277029994380428
1787189109.6125088,3.2748449993960094
1787189109.6429806,46.08548600117501
1787189109.7188423,46.567588000471005
1787189109.782852,45.82222899989574
1787189109.89176,4.078814999957103
1787189109.981269,2.8962830001546536
1787189110.0277183,3.9271610003197566
1787189110.0772433,3.7293109999154694
1787189110.1184187,3.335618001074181
1787189110.2066824,3.990781999164028
1787189110.251028,44.09530999873823
1787189110.302896,44.58387500017125
1787189110.3630712,47.84418800045387
1787189110.4066744,2.9065470007481053
1787189110.4107392,45.82856600063678
1787189110.4817088,3.1569050006510224
1787189110.4828196,43.522308000319754
1787189110.5268784,43.69963099998131
1787189110.5987287,3.181819000019459
1787189110.6590369,44.80160399907618
1787189110.719355,3.141507999316673
1787189110.7757874,45.52931799844373
1787189110.8450248,4.944862999764155
1787189110.9309149,3.9832069996919017
1787189111.038638,4.342691998317605
1787189111.0398755,4.226125998684438
1787189111.1027558,6.084426000597887
1787189111.1458468,4.200399000183097
1787189111.2085304,4.479387000174029
1787189111.2526855,4.968676001226413
1787189111.2546546,3.4246830000483897
1787189111.2993512,46.24171899922658
1787189111.5099967,3.8238139986788156
1787189111.5924969,4.768640999827767
1787189111.6269872,4.897445000096923
1787189111.6671526,47.24717399949441
1787189111.683708,46.35568200137641
1787189111.8048167,6.098175999795785
1787189111.8373647,3.991648000010173
1787189111.8795862,48.40756799967494
1787189111.947092,47.05160999947111
1787189112.0381024,6.678684001599322
1787189112.0401912,6.25984900034382
1787189112.094715,6.030246999216615
1787189112.154185,3.967786000430351
1787189112.2985268,6.1905700003990205
1787189112.3550556,49.14964499948837
1787189112.42964,7.084502998623066
1787189112.5112941,45.79477799961751
1787189112.561318,5.429240000012214
1787189112.5629327,49.76547400110576
1787189112.635668,47.29170999962662
1787189112.7681131,4.1675140000734245
1787189112.8642676,6.535800999699859
1787189112.9249792,6.167877998450422
1787189112.9883387,3.720575999977882
1787189113.032173,4.680822001319029
1787189113.0837383,4.189826000583707
1787189113.249565,4.7678030005045
1787189113.2924356,3.1018830013636034
1787189113.3429565,6.285699999352801
1787189113.43922,3.4152979987993604
1787189113.4603329,3.5690789991349448
1787189113.4875953,43.526712001039414
1787189113.5147297,48.52160399968852
1787189113.569729,4.496776999076246
1787189113.598958,46.53936899921973
1787189113.6732383,2.722532999541727
1787189113.8843758,5.636558000333025
1787189113.951338,48.4019100003934
1787189113.954235,5.857864998688456
1787189113.9977634,5.756829999882029
1787189114.1456647,5.673714000295149
1787189114.2009473,3.8278409992926754
1787189126.806144,6.0831400005554315
1787189114.4919267,5.179210000278545
1787189114.49462,4.373871999632684
1787189114.723209,6.196097001520684
1787189114.7760925,46.53899000004458
1787189114.9326904,6.292297000982217
1787189115.1573727,5.834939998749178
1787189115.2238164,49.35561199999938
1787189115.2689183,3.6692029989353614
1787189115.433219,5.9779399998660665
1787189115.4866338,4.20189400028903
1787189115.609734,6.051592999938293
1787189115.684318,3.89189299858117
1787189115.83536,3.354784999828553
1787189115.8992696,44.24121700139949
1787189116.0390759,4.530844998953398
1787189116.0895002,3.8837339998281095
1787189116.1355836,45.7762370006094
1787189116.2072866,45.40523899959226
1787189116.5779576,4.001407998657669
1787189116.6767995,2.8401290001056623
