elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.01,2,113.39,27.24,44.18,SCALE_UP,target_instance_1,normal,39.58
10.04,2,104.27,27.63,59.38,NO_ACTION,target_instance_1,normal,36.39
15.01,2,59.38,22.06,52.0,NO_ACTION,"target_instance_2,target_instance_1",normal,35.96
20.0,2,33.47,19.57,37.95,NO_ACTION,"target_instance_2,target_instance_1",normal,33.32
25.01,2,52.46,21.77,47.76,NO_ACTION,"target_instance_2,target_instance_1",normal,35.41
30.01,2,53.25,21.93,39.6,NO_ACTION,"target_instance_2,target_instance_1",normal,34.76
35.0,2,54.88,21.99,40.89,NO_ACTION,"target_instance_2,target_instance_1",normal,35.08
40.0,3,69.54,24.32,41.88,SCALE_UP,"target_instance_2,target_instance_1",normal,39.14
45.0,3,51.87,22.05,55.46,NO_ACTION,"target_instance_2,target_instance_1",normal,35.83
50.01,3,34.59,19.69,36.72,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,33.48
55.01,3,31.73,19.77,44.54,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,35.61
60.0,3,32.88,19.64,41.4,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,34.93
65.01,3,38.44,19.96,43.73,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,34.8
70.01,3,34.13,19.81,36.67,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,33.87
75.01,3,34.13,19.81,49.87,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,36.33
80.0,3,33.68,19.75,39.28,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,34.08
85.01,3,34.43,19.85,40.51,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,34.93
90.01,3,33.67,19.84,41.31,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,34.42
95.0,3,33.67,19.84,44.8,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,35.24
100.0,3,35.56,19.92,37.69,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,33.22
105.01,3,35.91,19.84,47.84,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,37.32
110.0,3,33.6,19.8,39.68,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,34.77
115.0,3,34.01,19.96,42.25,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,35.16
120.07,3,33.98,19.96,41.86,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,36.93
125.0,3,35.58,19.7,46.93,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,35.87
130.01,3,34.96,20.01,39.87,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,34.09
135.01,3,33.58,19.76,43.44,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,35.93
140.01,3,33.57,19.76,45.32,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,34.22
145.0,3,33.52,19.96,45.36,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,35.59
150.02,3,32.77,20.05,37.63,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,33.66
155.01,3,38.33,19.98,48.09,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,35.43
160.01,3,33.4,20.07,43.49,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,34.62
165.02,3,33.4,20.07,40.36,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,36.47
170.02,3,35.8,19.99,41.0,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,33.81
175.0,3,34.46,19.93,43.8,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,36.07
