elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,50.18,22.9,43.06,NO_ACTION,target_instance_1,normal,22.88
10.0,1,46.52,22.78,42.84,NO_ACTION,target_instance_1,normal,21.82
15.0,2,60.85,23.34,43.56,SCALE_UP,target_instance_1,normal,27.61
20.0,2,32.78,20.66,42.2,NO_ACTION,"target_instance_2,target_instance_1",normal,21.74
25.0,2,25.12,19.05,41.35,NO_ACTION,"target_instance_2,target_instance_1",normal,22.46
30.0,2,20.07,19.15,41.49,NO_ACTION,"target_instance_2,target_instance_1",normal,19.99
35.0,2,33.92,20.51,42.02,NO_ACTION,"target_instance_2,target_instance_1",normal,21.83
40.0,1,20.45,19.06,41.85,SCALE_DOWN,"target_instance_2,target_instance_1",normal,21.66
45.63,1,52.29,23.48,42.89,NO_ACTION,target_instance_1,normal,42.5
50.0,1,48.23,23.45,42.03,NO_ACTION,target_instance_1,normal,20.88
55.0,1,45.97,23.66,42.86,NO_ACTION,target_instance_1,normal,20.6
60.0,1,44.05,23.54,42.4,NO_ACTION,target_instance_1,normal,20.81
65.0,1,49.84,23.84,42.28,NO_ACTION,target_instance_1,normal,20.76
70.0,1,43.6,23.53,41.44,NO_ACTION,target_instance_1,normal,20.46
75.0,1,51.43,23.55,42.0,NO_ACTION,target_instance_1,normal,20.51
80.0,1,41.62,23.58,42.58,NO_ACTION,target_instance_1,normal,20.39
85.0,1,44.51,23.58,42.55,NO_ACTION,target_instance_1,normal,21.19
90.0,1,43.13,23.33,41.62,NO_ACTION,target_instance_1,normal,19.67
95.0,1,46.21,23.58,42.17,NO_ACTION,target_instance_1,normal,21.23
100.0,1,43.04,23.56,41.31,NO_ACTION,target_instance_1,normal,20.06
105.0,1,48.43,23.57,42.77,NO_ACTION,target_instance_1,normal,22.89
110.0,1,45.99,23.67,42.38,NO_ACTION,target_instance_1,normal,20.43
115.0,1,50.09,23.69,42.7,NO_ACTION,target_instance_1,normal,21.54
120.0,1,42.57,24.16,41.55,NO_ACTION,target_instance_1,normal,19.4
125.0,1,47.46,23.89,41.85,NO_ACTION,target_instance_1,normal,21.29
130.0,1,43.06,23.6,41.43,NO_ACTION,target_instance_1,normal,19.73
135.0,1,46.63,23.55,41.69,NO_ACTION,target_instance_1,normal,21.49
140.0,1,46.35,23.68,42.34,NO_ACTION,target_instance_1,normal,21.16
145.0,1,48.06,23.86,41.92,NO_ACTION,target_instance_1,normal,20.61
150.0,1,45.13,23.88,41.55,NO_ACTION,target_instance_1,normal,19.47
155.0,1,43.62,24.03,42.53,NO_ACTION,target_instance_1,normal,21.07
160.0,1,42.65,23.59,41.87,NO_ACTION,target_instance_1,normal,19.67
165.0,1,44.93,24.16,42.15,NO_ACTION,target_instance_1,normal,20.9
170.0,1,48.5,23.89,42.85,NO_ACTION,target_instance_1,normal,21.31
175.0,1,48.8,23.79,42.05,NO_ACTION,target_instance_1,normal,20.94
