elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,32.01,23.89,30.25,NO_ACTION,target_instance_1,normal,15.65
10.0,1,27.7,24.09,29.84,NO_ACTION,target_instance_1,normal,14.26
15.0,1,30.67,24.22,30.49,NO_ACTION,target_instance_1,normal,14.44
20.0,1,24.72,24.21,28.91,NO_ACTION,target_instance_1,normal,13.04
25.0,1,26.93,24.15,28.25,NO_ACTION,target_instance_1,normal,14.31
30.0,1,26.13,24.05,29.41,NO_ACTION,target_instance_1,normal,13.12
35.0,1,22.7,24.18,28.18,NO_ACTION,target_instance_1,normal,14.36
40.0,1,27.08,24.42,28.4,NO_ACTION,target_instance_1,normal,13.45
45.0,1,26.72,24.34,29.48,NO_ACTION,target_instance_1,normal,14.3
50.0,1,21.88,24.34,28.66,NO_ACTION,target_instance_1,normal,13.37
55.0,1,25.34,24.38,29.09,NO_ACTION,target_instance_1,normal,14.17
60.0,1,22.04,24.54,29.37,NO_ACTION,target_instance_1,normal,12.87
65.0,1,24.96,24.44,28.75,NO_ACTION,target_instance_1,normal,13.94
70.0,1,25.34,24.43,29.28,NO_ACTION,target_instance_1,normal,12.46
75.0,1,24.15,24.43,28.63,NO_ACTION,target_instance_1,normal,14.43
80.0,1,25.67,24.19,30.58,NO_ACTION,target_instance_1,normal,13.37
85.0,1,26.01,24.31,30.0,NO_ACTION,target_instance_1,normal,15.28
90.0,1,24.67,24.51,28.76,NO_ACTION,target_instance_1,normal,13.36
95.0,1,25.84,24.56,28.64,NO_ACTION,target_instance_1,normal,14.37
100.0,1,22.61,24.43,28.97,NO_ACTION,target_instance_1,normal,12.85
105.0,1,27.77,24.31,29.41,NO_ACTION,target_instance_1,normal,13.98
110.0,1,23.43,24.52,28.83,NO_ACTION,target_instance_1,normal,12.45
115.0,1,29.65,24.63,28.85,NO_ACTION,target_instance_1,normal,14.44
120.0,1,28.22,24.43,29.71,NO_ACTION,target_instance_1,normal,14.07
125.0,1,22.86,24.51,29.17,NO_ACTION,target_instance_1,normal,14.82
130.0,1,24.21,24.52,29.44,NO_ACTION,target_instance_1,normal,13.56
135.0,1,24.42,24.27,29.65,NO_ACTION,target_instance_1,normal,14.47
140.0,1,23.56,24.51,28.41,NO_ACTION,target_instance_1,normal,12.41
145.0,1,27.72,24.64,29.09,NO_ACTION,target_instance_1,normal,14.88
150.0,1,24.86,24.64,28.92,NO_ACTION,target_instance_1,normal,13.03
155.0,1,28.29,24.51,29.15,NO_ACTION,target_instance_1,normal,15.3
160.0,1,21.05,24.51,27.65,NO_ACTION,target_instance_1,normal,12.56
165.0,1,26.65,24.64,28.85,NO_ACTION,target_instance_1,normal,15.13
170.0,1,25.33,24.43,27.85,NO_ACTION,target_instance_1,normal,12.42
175.0,1,23.73,24.39,28.0,NO_ACTION,target_instance_1,normal,14.06
