num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,8.0,16.0,1,,,,
,8.0,,,55,6.63,8.296,0
,8.0,,,47,6.711,7.004,0
2,8.0,16.0,2,,,,
,8.0,,,148,18.81,7.868,0
,8.0,,,140,18.926,7.397,0
2,8.0,16.0,3,,,,
,8.0,,,283,34.633,8.171,0
,8.0,,,280,34.633,8.085,0
2,8.0,16.0,4,,,,
,8.0,,,181,22.643,7.993,0
,8.0,,,190,22.806,8.331,0
2,8.0,16.0,3,,,,
,8.0,,,145,18.787,7.718,0
,8.0,,,156,18.881,8.262,0
2,8.0,16.0,2,,,,
,8.0,,,129,15.039,8.578,0
,8.0,,,124,15.491,8.005,0
2,8.0,16.0,3,,,,
,8.0,,,132,17.344,7.611,0
,8.0,,,137,17.386,7.88,0
