num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.0,8.0,1,,,,
,2.0,,,13,6.444,2.017,0
,2.0,,,14,6.969,2.009,0
,2.0,,,15,7.581,1.979,0
4,2.0,8.0,2,,,,
,2.0,,,67,34.341,1.951,0
,2.0,,,68,34.437,1.975,0
,2.0,,,70,34.498,2.029,0
,2.0,,,100,42.294,2.364,0
,2.0,,,69,35.301,1.955,0
4,2.0,8.0,3,,,,
,2.0,,,140,68.986,2.029,0
,2.0,,,131,69.138,1.895,0
,2.0,,,160,69.153,2.314,0
,2.0,,,161,69.168,2.328,0
4,2.0,8.0,4,,,,
,2.0,,,80,32.403,2.469,0
,2.0,,,71,33.325,2.131,0
,2.0,,,62,33.344,1.859,0
,2.0,,,64,33.459,1.913,1
