num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,4.0,16.0,1,,,,
,4.0,,,17,6.789,2.504,0
,4.0,,,23,6.832,3.366,0
,4.0,,,24,7.321,3.278,0
,4.0,,,20,7.42,2.695,0
4,4.0,16.0,2,,,,
,4.0,,,99,23.812,4.158,0
,4.0,,,84,23.84,3.523,0
,4.0,,,93,23.857,3.898,0
,4.0,,,83,24.081,3.447,0
4,4.0,16.0,3,,,,
,4.0,,,229,62.706,3.652,0
,4.0,,,237,62.811,3.773,0
,4.0,,,254,62.979,4.033,0
4,4.0,16.0,2,,,,
,4.0,,,243,64.355,3.776,3
,4.0,,,84,19.86,4.23,0
,4.0,,,78,20.274,3.847,0
,4.0,,,52,20.393,2.55,0
,4.0,,,90,20.7,4.348,0
4,4.0,16.0,3,,,,
,4.0,,,81,19.15,4.23,0
,4.0,,,82,19.271,4.255,0
,4.0,,,72,19.301,3.73,0
,4.0,,,62,19.913,3.114,0
4,4.0,16.0,4,,,,
,4.0,,,10,1.877,5.328,0
,4.0,,,7,1.891,3.702,0
,4.0,,,8,1.911,4.187,0
,4.0,,,7,3.554,1.969,0
