elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,7.18,21.92,15.89,NO_ACTION,target_instance_1,normal,5.76
10.0,1,7.48,22.21,15.97,NO_ACTION,target_instance_1,normal,4.27
15.0,1,8.29,22.31,16.7,NO_ACTION,target_instance_1,normal,5.41
20.0,1,6.93,22.5,14.18,NO_ACTION,target_instance_1,normal,4.92
25.0,1,9.94,22.86,103.64,NO_ACTION,target_instance_1,attack,6.77
30.0,1,7.88,22.86,40.45,NO_ACTION,target_instance_1,attack,5.49
35.0,1,10.98,23.0,46.47,NO_ACTION,target_instance_1,attack,6.55
40.0,1,10.6,22.97,43.75,NO_ACTION,target_instance_1,attack,5.53
45.0,1,8.18,22.77,56.08,NO_ACTION,target_instance_1,attack,6.17
50.0,1,9.74,22.66,40.01,NO_ACTION,target_instance_1,attack,5.01
55.0,1,11.59,23.03,60.78,NO_ACTION,target_instance_1,attack,5.33
60.0,1,10.14,22.79,38.83,NO_ACTION,target_instance_1,attack,5.13
65.0,1,10.01,22.9,43.0,NO_ACTION,target_instance_1,attack,5.43
70.0,1,7.93,22.74,35.21,NO_ACTION,target_instance_1,attack,5.03
75.0,1,10.95,22.9,34.29,NO_ACTION,target_instance_1,attack,5.53
80.0,1,7.99,22.78,0.0,NO_ACTION,target_instance_1,attack,5.58
85.0,1,9.59,22.79,42.44,NO_ACTION,target_instance_1,attack,6.22
90.0,1,7.63,22.9,0.0,NO_ACTION,target_instance_1,attack,4.52
95.0,1,9.47,23.04,37.83,NO_ACTION,target_instance_1,attack,5.97
100.0,1,8.01,23.03,42.39,NO_ACTION,target_instance_1,attack,4.74
105.0,1,9.16,22.79,0.0,NO_ACTION,target_instance_1,attack,5.84
110.0,1,8.93,22.9,34.04,NO_ACTION,target_instance_1,attack,5.51
115.0,1,10.32,23.04,42.16,NO_ACTION,target_instance_1,attack,5.77
120.0,1,7.69,22.91,38.6,NO_ACTION,target_instance_1,attack,3.83
125.0,1,7.25,22.8,33.95,NO_ACTION,target_instance_1,attack,5.86
130.0,1,9.99,23.03,37.56,NO_ACTION,target_instance_1,attack,6.28
135.0,1,8.64,22.79,48.0,NO_ACTION,target_instance_1,attack,6.16
140.0,1,10.45,22.91,40.46,NO_ACTION,target_instance_1,attack,4.69
145.0,1,8.78,22.78,35.62,NO_ACTION,target_instance_1,attack,5.42
150.0,1,10.39,22.91,36.86,NO_ACTION,target_instance_1,attack,5.06
155.0,1,6.83,23.04,46.88,NO_ACTION,target_instance_1,attack,5.79
160.0,1,7.56,22.92,0.0,NO_ACTION,target_instance_1,attack,5.2
165.0,1,8.68,22.92,17.58,NO_ACTION,target_instance_1,normal,5.45
170.0,1,7.7,22.93,16.83,NO_ACTION,target_instance_1,normal,4.19
175.0,1,8.85,22.88,18.56,NO_ACTION,target_instance_1,normal,5.72
