num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,5.0,10.0,1,,,,
,5.0,,,43,6.701,6.417,0
,5.0,,,49,6.88,7.123,0
2,5.0,10.0,2,,,,
,5.0,,,150,27.873,5.382,3
,5.0,,,147,27.877,5.273,0
2,5.0,10.0,1,,,,
,5.0,,,86,14.965,5.747,0
,5.0,,,79,15.129,5.222,0
2,5.0,10.0,2,,,,
,5.0,,,134,22.97,5.834,1
,5.0,,,102,23.213,4.394,0
2,5.0,10.0,1,,,,
,5.0,,,86,14.771,5.822,0
,5.0,,,69,14.888,4.635,0
2,5.0,10.0,2,,,,
,5.0,,,133,23.219,5.728,0
2,5.0,10.0,1,,,,
,5.0,,,106,24.852,4.265,2
,5.0,,,60,14.738,4.071,0
,5.0,,,63,14.947,4.215,0
2,5.0,10.0,2,,,,
,5.0,,,36,7.842,4.591,0
,5.0,,,38,8.31,4.573,0
