elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,17.29,22.57,26.97,NO_ACTION,target_instance_1,normal,11.84
10.0,1,19.8,23.06,25.36,NO_ACTION,target_instance_1,normal,10.31
15.0,1,18.84,22.62,25.47,NO_ACTION,target_instance_1,normal,11.69
20.0,1,16.24,23.11,24.4,NO_ACTION,target_instance_1,normal,9.82
25.0,2,193.45,25.54,181.18,SCALE_UP,target_instance_1,attack,40.05
30.0,2,188.02,25.74,230.85,NO_ACTION,target_instance_1,attack,31.01
35.0,2,101.57,20.7,188.36,NO_ACTION,"target_instance_1,target_instance_2",attack,36.76
40.0,2,73.58,19.01,229.27,NO_ACTION,"target_instance_1,target_instance_2",attack,34.05
45.0,3,110.31,21.49,564.56,SCALE_UP,"target_instance_1,target_instance_2",attack,44.46
50.0,3,116.12,22.33,453.54,NO_ACTION,"target_instance_1,target_instance_2",attack,35.22
55.0,3,71.07,19.18,407.89,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,40.06
60.0,3,74.75,20.27,407.62,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,36.83
65.0,4,63.77,19.34,110.28,SCALE_UP,"target_instance_1,target_instance_3,target_instance_2",attack,35.55
70.0,4,25.26,19.37,204.28,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,25.26
75.0,4,18.95,18.26,130.66,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,31.06
80.0,4,46.43,18.18,126.6,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,32.44
85.0,4,46.43,18.18,113.5,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,28.01
90.0,4,33.12,18.2,117.2,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,29.05
95.0,4,54.85,18.36,258.61,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,35.74
100.0,4,54.84,18.36,140.8,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,30.88
105.0,4,51.17,18.31,117.33,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,30.71
110.0,4,51.18,18.31,130.55,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,32.75
115.0,4,52.17,18.25,238.07,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,38.58
120.0,4,54.69,18.46,256.54,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,39.89
125.0,4,54.7,18.46,314.53,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,40.16
130.0,4,50.37,18.39,148.62,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,31.97
135.0,4,50.37,18.39,131.11,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,31.54
140.0,4,41.08,18.27,147.35,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,35.01
145.0,4,41.08,18.27,171.21,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,37.3
150.0,4,54.33,18.33,135.14,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,31.65
155.0,4,49.86,18.33,158.7,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,36.77
160.0,4,49.72,18.33,201.85,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack,31.42
165.0,3,3.81,18.15,27.05,SCALE_DOWN,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",normal,11.27
170.65,3,4.97,19.3,22.11,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",normal,26.39
175.0,3,4.98,19.3,24.09,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",normal,13.12
