elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,16.15,22.58,23.72,NO_ACTION,target_instance_1,normal,10.2
10.0,1,12.43,22.68,22.53,NO_ACTION,target_instance_1,normal,8.92
15.0,1,16.93,22.94,24.13,NO_ACTION,target_instance_1,normal,9.33
20.0,1,13.37,23.15,22.28,NO_ACTION,target_instance_1,normal,8.03
25.0,2,131.7,25.39,155.3,SCALE_UP,target_instance_1,attack,33.75
30.0,2,124.78,26.54,142.74,NO_ACTION,target_instance_1,attack,23.83
35.0,2,61.34,23.72,89.64,NO_ACTION,"target_instance_1,target_instance_2",attack,28.0
40.0,2,71.84,23.18,92.5,NO_ACTION,"target_instance_1,target_instance_2",attack,27.29
45.0,2,49.7,24.04,100.27,NO_ACTION,"target_instance_1,target_instance_2",attack,29.88
50.0,2,51.14,24.05,71.34,NO_ACTION,"target_instance_1,target_instance_2",attack,22.94
55.0,2,41.17,24.83,79.2,NO_ACTION,"target_instance_1,target_instance_2",attack,24.41
60.0,2,45.97,23.96,66.63,NO_ACTION,"target_instance_1,target_instance_2",attack,21.35
65.0,3,65.32,24.09,78.13,SCALE_UP,"target_instance_1,target_instance_2",attack,29.25
70.0,3,63.53,24.06,110.57,NO_ACTION,"target_instance_1,target_instance_2",attack,29.44
75.0,3,37.4,23.29,92.96,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,32.53
80.0,3,46.64,23.14,65.66,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,21.1
85.0,2,21.41,23.31,90.96,SCALE_DOWN,"target_instance_1,target_instance_3,target_instance_2",attack,24.17
92.01,2,33.34,24.08,76.6,NO_ACTION,"target_instance_1,target_instance_2",attack,68.89
95.0,2,47.73,24.82,75.57,NO_ACTION,"target_instance_1,target_instance_2",attack,27.33
100.0,2,48.66,24.07,75.98,NO_ACTION,"target_instance_1,target_instance_2",attack,23.19
105.0,2,59.45,24.32,86.99,NO_ACTION,"target_instance_1,target_instance_2",attack,28.23
110.0,2,35.49,23.29,64.94,NO_ACTION,"target_instance_1,target_instance_2",attack,21.75
115.0,3,79.39,24.25,77.23,SCALE_UP,"target_instance_1,target_instance_2",attack,29.2
120.0,3,73.28,24.82,97.74,NO_ACTION,"target_instance_1,target_instance_2",attack,27.72
125.0,3,52.73,23.21,87.64,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",attack,30.92
130.0,3,36.5,23.3,64.04,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",attack,21.66
135.0,4,66.49,23.3,87.67,SCALE_UP,"target_instance_1,target_instance_4,target_instance_2",attack,32.66
140.0,4,31.04,23.3,113.37,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",attack,21.93
145.0,4,39.85,23.37,71.84,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",attack,23.06
150.0,4,18.77,22.76,57.8,NO_ACTION,"target_instance_1,target_instance_5,target_instance_4,target_instance_2",attack,19.32
155.0,4,27.25,22.7,81.38,NO_ACTION,"target_instance_1,target_instance_5,target_instance_4,target_instance_2",attack,27.92
160.0,4,30.49,22.7,77.44,NO_ACTION,"target_instance_1,target_instance_5,target_instance_4,target_instance_2",attack,26.17
165.0,3,10.4,22.8,23.99,SCALE_DOWN,"target_instance_1,target_instance_5,target_instance_4,target_instance_2",normal,11.9
170.68,3,5.86,23.21,23.19,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",normal,54.17
175.0,3,5.88,23.13,25.81,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",normal,11.87
