num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,1.0,2.0,1,,,,
,1.0,,,10,11.444,0.874,0
2,1.0,2.0,2,,,,
,1.0,,,19,23.238,0.818,0
2,1.0,2.0,1,,,,
,1.0,,,31,30.046,1.032,0
,1.0,,,67,67.003,1.0,0
,1.0,,,23,55.228,0.416,31
2,1.0,2.0,2,,,,
,1.0,,,86,74.528,1.154,0
2,1.0,2.0,1,,,,
,1.0,,,18,15.035,1.197,0
,1.0,,,48,59.411,0.808,12
2,1.0,2.0,2,,,,
,1.0,,,64,73.083,0.876,0
,1.0,,,14,13.194,1.061,0
,1.0,,,29,29.874,0.971,0
,1.0,,,11,13.95,0.789,0
