num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,8.0,32.0,1,,,,
4,8.0,32.0,2,,,,
,8.0,,,42,9.418,4.459,14
,8.0,,,43,9.448,4.551,25
,8.0,,,50,9.474,5.277,27
,8.0,,,46,9.521,4.832,11
4,8.0,32.0,3,,,,
,8.0,,,130,20.892,6.223,9
,8.0,,,0,20.926,0.0,155
,8.0,,,0,21.109,0.0,167
,8.0,,,131,21.127,6.201,10
,8.0,,,91,17.704,5.14,22
,8.0,,,111,17.913,6.197,7
4,8.0,32.0,4,,,,
,8.0,,,0,19.447,0.0,121
,8.0,,,0,19.441,0.0,114
,8.0,,,732,91.734,7.98,0
,8.0,,,686,91.787,7.474,0
,8.0,,,685,91.846,7.458,0
,8.0,,,0,93.764,0.0,732
