num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.0,8.0,1,,,,
,2.0,,,18,7.004,2.57,0
,2.0,,,21,7.251,2.896,0
,2.0,,,17,7.393,2.299,0
,2.0,,,11,7.532,1.46,0
4,2.0,8.0,2,,,,
,2.0,,,71,33.0,2.152,1
,2.0,,,57,33.202,1.717,0
,2.0,,,57,33.422,1.705,0
4,2.0,8.0,1,,,,
,2.0,,,62,34.701,1.787,1
,2.0,,,38,19.528,1.946,0
,2.0,,,29,19.677,1.474,0
,2.0,,,39,19.815,1.968,0
,2.0,,,40,19.881,2.012,0
4,2.0,8.0,2,,,,
,2.0,,,42,22.975,1.828,0
,2.0,,,42,23.15,1.814,0
4,2.0,8.0,1,,,,
,2.0,,,47,24.711,1.902,1
,2.0,,,107,53.344,2.006,0
,2.0,,,107,53.505,2.0,0
,2.0,,,38,77.851,0.488,108
,2.0,,,107,53.722,1.992,0
,2.0,,,107,54.615,1.959,0
