num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,14,9.667,1.448,38
,10.0,,,10,9.74,1.027,71
,10.0,,,15,9.757,1.537,38
,10.0,,,14,9.856,1.42,58
4,10.0,40.0,3,,,,
,10.0,,,0,23.057,0.0,168
,10.0,,,26,23.162,1.123,155
,10.0,,,0,23.188,0.0,147
,10.0,,,21,23.208,0.905,172
4,10.0,40.0,4,,,,
,10.0,,,190,20.755,9.155,0
,10.0,,,19,21.51,0.883,182
,10.0,,,0,22.431,0.0,193
,10.0,,,0,22.438,0.0,189
,10.0,,,824,91.799,8.976,0
,10.0,,,829,91.833,9.027,0
,10.0,,,870,92.004,9.456,0
,10.0,,,0,93.749,0.0,821
