num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.0,8.0,1,,,,
,2.0,,,11,6.539,1.682,0
,2.0,,,10,6.553,1.526,0
,2.0,,,13,6.577,1.976,0
4,2.0,8.0,2,,,,
,2.0,,,67,39.041,1.716,0
,2.0,,,77,39.075,1.971,0
,2.0,,,94,46.95,2.002,0
,2.0,,,82,39.385,2.082,0
,2.0,,,94,39.599,2.374,0
4,2.0,8.0,3,,,,
,2.0,,,177,83.886,2.11,0
,2.0,,,169,83.927,2.014,0
,2.0,,,154,84.133,1.83,0
4,2.0,8.0,4,,,,
,2.0,,,172,92.271,1.864,0
,2.0,,,19,7.335,2.59,0
,2.0,,,19,7.555,2.515,0
,2.0,,,18,7.97,2.258,0
,2.0,,,14,8.538,1.64,0
