num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,4.0,16.0,1,,,,
,4.0,,,38,6.684,5.685,0
,4.0,,,30,6.691,4.483,0
,4.0,,,21,6.776,3.099,0
,4.0,,,27,7.135,3.784,0
4,4.0,16.0,2,,,,
,4.0,,,108,28.748,3.757,0
,4.0,,,107,28.869,3.706,0
,4.0,,,104,28.871,3.602,0
,4.0,,,134,29.517,4.54,0
4,4.0,16.0,3,,,,
,4.0,,,227,58.006,3.913,1
,4.0,,,225,58.016,3.878,0
,4.0,,,232,58.086,3.994,0
,4.0,,,245,58.569,4.183,0
4,4.0,16.0,2,,,,
,4.0,,,80,19.846,4.031,0
,4.0,,,79,19.983,3.953,0
,4.0,,,84,20.039,4.192,0
,4.0,,,79,20.309,3.89,0
4,4.0,16.0,3,,,,
,4.0,,,81,18.755,4.319,0
,4.0,,,81,18.808,4.307,0
,4.0,,,81,18.923,4.281,0
,4.0,,,64,19.104,3.35,0
4,4.0,16.0,4,,,,
,4.0,,,6,2.236,2.684,0
,4.0,,,9,2.265,3.974,0
,4.0,,,8,2.366,3.382,0
,4.0,,,12,2.561,4.686,0
