num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.4,1.6,1,,,,
,0.4,,,17,27.286,0.623,0
4,0.4,1.6,2,,,,
,0.4,,,22,28.201,0.78,0
,0.4,,,9,29.077,0.31,0
,0.4,,,27,57.057,0.473,0
4,0.4,1.6,1,,,,
,0.4,,,25,71.795,0.348,0
4,0.4,1.6,2,,,,
,0.4,,,2,27.752,0.072,0
,0.4,,,20,43.716,0.457,0
,0.4,,,12,27.847,0.431,0
,0.4,,,16,43.82,0.365,0
,0.4,,,20,44.313,0.451,0
4,0.4,1.6,1,,,,
,0.4,,,18,59.622,0.302,0
,0.4,,,7,15.637,0.448,0
4,0.4,1.6,2,,,,
,0.4,,,7,18.715,0.374,0
,0.4,,,15,35.43,0.423,0
,0.4,,,15,35.495,0.423,0
,0.4,,,12,19.539,0.614,0
,0.4,,,4,19.603,0.204,0
4,0.4,1.6,3,,,,
,0.4,,,15,38.507,0.39,0
,0.4,,,2,2.829,0.707,0
,0.4,,,28,67.647,0.414,0
,0.4,,,3,4.15,0.723,0
,0.4,,,2,4.51,0.443,0
,0.4,,,12,114.936,0.104,41
,0.4,,,9,69.809,0.129,16
,0.4,,,2,5.219,0.383,0
,0.4,,,54,143.579,0.376,0
,0.4,,,10,118.021,0.085,35
,0.4,,,11,29.639,0.371,0
