num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,5.0,10.0,1,,,,
,5.0,,,41,7.164,5.723,0
,5.0,,,30,7.483,4.009,0
2,5.0,10.0,2,,,,
,5.0,,,170,32.658,5.206,0
2,5.0,10.0,1,,,,
,5.0,,,163,34.134,4.775,2
,5.0,,,63,14.376,4.382,0
,5.0,,,73,14.455,5.05,0
2,5.0,10.0,2,,,,
,5.0,,,136,25.644,5.303,0
,5.0,,,151,25.749,5.864,0
2,5.0,10.0,3,,,,
,5.0,,,146,26.844,5.439,0
,5.0,,,127,26.88,4.725,0
2,5.0,10.0,2,,,,
,5.0,,,82,18.745,4.375,1
,5.0,,,80,18.916,4.229,0
2,5.0,10.0,1,,,,
,5.0,,,58,8.518,6.809,0
,5.0,,,42,8.617,4.874,0
