num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.0,8.0,1,,,,
,2.0,,,21,6.488,3.237,0
,2.0,,,14,6.536,2.142,0
,2.0,,,12,6.547,1.833,0
,2.0,,,18,6.637,2.712,0
4,2.0,8.0,2,,,,
,2.0,,,56,28.822,1.943,0
,2.0,,,44,29.19,1.507,0
,2.0,,,38,29.294,1.297,0
,2.0,,,63,29.365,2.145,0
4,2.0,8.0,3,,,,
,2.0,,,61,32.8,1.86,0
,2.0,,,74,32.901,2.249,0
,2.0,,,68,32.984,2.062,0
,2.0,,,76,33.693,2.256,0
4,2.0,8.0,2,,,,
,2.0,,,103,54.5,1.89,0
,2.0,,,130,54.551,2.383,0
,2.0,,,116,54.699,2.121,0
,2.0,,,125,55.179,2.265,0
4,2.0,8.0,3,,,,
,2.0,,,21,12.567,1.671,0
,2.0,,,15,12.642,1.187,0
,2.0,,,32,13.167,2.43,0
,2.0,,,27,13.304,2.029,0
