num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.0,8.0,1,,,,
,2.0,,,21,16.694,1.258,0
,2.0,,,25,16.907,1.479,0
,2.0,,,35,16.953,2.065,0
,2.0,,,28,17.391,1.61,0
4,2.0,8.0,2,,,,
,2.0,,,63,38.112,1.653,0
,2.0,,,81,38.301,2.115,0
,2.0,,,69,38.513,1.792,2
4,2.0,8.0,1,,,,
,2.0,,,59,39.705,1.486,1
,2.0,,,63,29.664,2.124,0
,2.0,,,46,29.842,1.541,0
,2.0,,,46,30.037,1.531,0
4,2.0,8.0,2,,,,
,2.0,,,74,38.754,1.909,0
,2.0,,,80,38.785,2.063,0
,2.0,,,143,69.671,2.053,0
,2.0,,,88,38.824,2.267,0
,2.0,,,78,39.047,1.998,0
4,2.0,8.0,3,,,,
,2.0,,,18,12.522,1.438,0
,2.0,,,23,12.56,1.831,0
,2.0,,,21,12.721,1.651,0
,2.0,,,31,13.053,2.375,0
