num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.0,8.0,1,,,,
,2.0,,,13,7.025,1.851,0
,2.0,,,19,7.129,2.665,0
,2.0,,,10,7.788,1.284,0
,2.0,,,13,7.795,1.668,0
4,2.0,8.0,2,,,,
,2.0,,,71,39.253,1.809,0
,2.0,,,58,39.258,1.477,0
,2.0,,,74,39.353,1.88,0
,2.0,,,86,39.636,2.17,0
4,2.0,8.0,3,,,,
,2.0,,,146,68.385,2.135,0
,2.0,,,133,68.643,1.938,0
,2.0,,,147,69.123,2.127,0
,2.0,,,131,69.42,1.887,0
4,2.0,8.0,4,,,,
,2.0,,,38,22.17,1.714,0
,2.0,,,36,22.627,1.591,0
,2.0,,,53,22.975,2.307,0
,2.0,,,47,22.981,2.045,0
