num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,11.25,45.0,2,,,,
4,11.25,45.0,3,,,,
,11.25,,,46,8.997,5.113,29
,11.25,,,45,9.038,4.979,18
,11.25,,,33,9.039,3.651,31
,11.25,,,40,9.136,4.378,24
,11.25,,,198,18.31,10.814,0
,11.25,,,216,18.311,11.796,0
4,11.25,45.0,4,,,,
,11.25,,,0,20.153,0.0,175
,11.25,,,0,20.183,0.0,181
,11.25,,,1137,112.62,10.096,0
,11.25,,,1165,112.63,10.344,0
,11.25,,,1206,112.708,10.7,0
,11.25,,,0,115.081,0.0,1170
