num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,12.0,48.0,2,,,,
4,12.0,48.0,3,,,,
,12.0,,,68,8.672,7.842,0
,12.0,,,74,8.769,8.438,0
,12.0,,,49,9.367,5.231,32
,12.0,,,43,9.423,4.563,36
,12.0,,,213,19.222,11.081,8
,12.0,,,209,19.381,10.784,0
4,12.0,48.0,4,,,,
,12.0,,,41,21.151,1.938,170
,12.0,,,34,21.335,1.594,155
,12.0,,,1108,111.761,9.914,0
,12.0,,,1052,111.8,9.41,0
,12.0,,,1001,111.875,8.947,0
,12.0,,,994,113.592,8.751,68
