num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,4.0,16.0,1,,,,
,4.0,,,26,6.411,4.055,0
,4.0,,,27,6.614,4.082,0
,4.0,,,26,6.715,3.872,0
,4.0,,,32,7.6,4.21,0
4,4.0,16.0,2,,,,
,4.0,,,80,18.848,4.244,0
,4.0,,,72,18.944,3.801,0
,4.0,,,79,19.372,4.078,0
,4.0,,,87,19.91,4.37,0
4,4.0,16.0,3,,,,
,4.0,,,96,24.509,3.917,0
,4.0,,,63,24.504,2.571,0
,4.0,,,81,24.528,3.302,0
,4.0,,,81,24.545,3.3,0
4,4.0,16.0,4,,,,
,4.0,,,341,86.743,3.931,0
,4.0,,,324,87.123,3.719,0
,4.0,,,359,87.177,4.118,0
,4.0,,,345,87.218,3.956,0
