num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,36,8.768,4.106,15
,10.0,,,39,8.802,4.431,27
,10.0,,,49,8.804,5.566,20
,10.0,,,40,8.812,4.539,21
4,10.0,40.0,3,,,,
,10.0,,,191,21.443,8.908,0
,10.0,,,209,21.478,9.731,0
,10.0,,,27,21.669,1.246,155
,10.0,,,41,22.045,1.86,164
,10.0,,,183,19.07,9.596,0
,10.0,,,203,19.15,10.601,0
4,10.0,40.0,4,,,,
,10.0,,,0,20.959,0.0,187
,10.0,,,0,21.004,0.0,175
,10.0,,,889,92.12,9.65,0
,10.0,,,828,92.17,8.983,0
,10.0,,,886,92.254,9.604,0
,10.0,,,838,92.339,9.075,0
