elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,2,74.21,25.08,40.3,SCALE_UP,target_instance_1,normal,30.59
10.0,2,69.79,24.8,39.27,NO_ACTION,target_instance_1,normal,28.63
15.0,2,38.37,19.92,39.48,NO_ACTION,"target_instance_1,target_instance_2",normal,26.93
20.0,2,21.5,18.39,38.0,NO_ACTION,"target_instance_1,target_instance_2",normal,24.01
25.0,2,40.46,20.37,77.81,NO_ACTION,"target_instance_1,target_instance_2",attack,30.26
30.0,2,40.78,20.65,64.43,NO_ACTION,"target_instance_1,target_instance_2",attack,26.45
35.0,2,54.82,22.54,82.89,NO_ACTION,"target_instance_1,target_instance_2",attack,30.15
40.0,2,37.5,20.4,62.1,NO_ACTION,"target_instance_1,target_instance_2",attack,27.51
45.0,2,56.12,20.78,73.47,NO_ACTION,"target_instance_1,target_instance_2",attack,30.18
50.0,2,27.21,18.75,69.49,NO_ACTION,"target_instance_1,target_instance_2",attack,27.31
55.0,2,33.82,20.78,67.36,NO_ACTION,"target_instance_1,target_instance_2",attack,27.97
60.0,2,34.91,20.66,60.74,NO_ACTION,"target_instance_1,target_instance_2",attack,26.01
65.0,2,49.53,20.66,69.08,NO_ACTION,"target_instance_1,target_instance_2",attack,30.08
70.0,2,57.36,22.48,79.7,NO_ACTION,"target_instance_1,target_instance_2",attack,28.4
75.0,2,36.09,20.79,62.82,NO_ACTION,"target_instance_1,target_instance_2",attack,27.63
80.0,2,35.83,20.53,60.58,NO_ACTION,"target_instance_1,target_instance_2",attack,27.38
85.0,2,50.91,20.67,77.09,NO_ACTION,"target_instance_1,target_instance_2",attack,30.61
90.0,2,27.29,18.77,67.8,NO_ACTION,"target_instance_1,target_instance_2",attack,26.1
95.0,2,50.77,20.66,74.11,NO_ACTION,"target_instance_1,target_instance_2",attack,28.5
100.0,2,44.06,22.48,69.08,NO_ACTION,"target_instance_1,target_instance_2",attack,26.51
105.0,2,33.18,20.67,72.26,NO_ACTION,"target_instance_1,target_instance_2",attack,27.33
110.0,2,29.06,18.76,71.1,NO_ACTION,"target_instance_1,target_instance_2",attack,27.74
115.0,2,39.7,20.54,62.47,NO_ACTION,"target_instance_1,target_instance_2",attack,29.29
120.0,2,38.07,20.67,63.16,NO_ACTION,"target_instance_1,target_instance_2",attack,27.24
125.0,3,60.92,22.32,76.95,SCALE_UP,"target_instance_1,target_instance_2",attack,32.32
130.0,3,56.45,20.64,87.55,NO_ACTION,"target_instance_1,target_instance_2",attack,31.53
135.0,3,37.64,18.75,76.94,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,29.06
140.0,3,22.11,18.83,59.86,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,26.77
145.0,3,26.04,18.75,85.82,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,31.59
150.0,3,28.96,18.69,64.6,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,27.23
155.0,2,23.29,18.8,73.6,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3",attack,29.59
161.83,2,56.86,20.87,83.07,NO_ACTION,"target_instance_1,target_instance_2",attack,43.48
165.0,2,56.43,22.63,38.65,NO_ACTION,"target_instance_1,target_instance_2",normal,26.61
170.0,2,29.25,20.42,38.27,NO_ACTION,"target_instance_1,target_instance_2",normal,24.47
175.0,2,31.17,20.68,38.04,NO_ACTION,"target_instance_1,target_instance_2",normal,25.96
