num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,36,6.624,5.435,0
,5.0,,,27,6.696,4.032,0
,5.0,,,37,6.823,5.422,0
,5.0,,,34,7.598,4.475,0
4,5.0,20.0,2,,,,
,5.0,,,80,18.866,4.241,0
,5.0,,,91,18.924,4.809,0
,5.0,,,99,19.05,5.197,0
,5.0,,,95,19.147,4.962,0
4,5.0,20.0,3,,,,
,5.0,,,105,18.822,5.579,0
,5.0,,,100,18.867,5.3,0
,5.0,,,101,19.264,5.243,0
,5.0,,,94,19.391,4.848,0
4,5.0,20.0,4,,,,
,5.0,,,112,23.115,4.845,0
,5.0,,,110,23.169,4.748,0
,5.0,,,109,23.404,4.657,0
4,5.0,20.0,3,,,,
,5.0,,,101,24.552,4.114,3
,5.0,,,130,29.814,4.36,0
,5.0,,,164,29.908,5.484,0
,5.0,,,143,29.913,4.78,0
,5.0,,,145,29.996,4.834,0
4,5.0,20.0,4,,,,
,5.0,,,167,37.054,4.507,0
,5.0,,,176,37.079,4.747,0
,5.0,,,187,37.099,5.041,0
,5.0,,,191,37.118,5.146,0
