num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.0,8.0,1,,,,
,2.0,,,14,6.772,2.067,0
,2.0,,,10,7.007,1.427,0
,2.0,,,11,7.296,1.508,0
,2.0,,,10,7.495,1.334,0
4,2.0,8.0,2,,,,
,2.0,,,123,68.891,1.785,0
,2.0,,,165,68.9,2.395,0
,2.0,,,147,69.398,2.118,0
,2.0,,,142,69.719,2.037,0
4,2.0,8.0,3,,,,
,2.0,,,68,37.938,1.792,0
,2.0,,,71,38.022,1.867,1
,2.0,,,85,38.287,2.22,0
,2.0,,,71,38.57,1.841,0
4,2.0,8.0,2,,,,
,2.0,,,31,14.669,2.113,0
,2.0,,,32,15.046,2.127,0
,2.0,,,33,15.236,2.166,0
,2.0,,,38,15.952,2.382,0
4,2.0,8.0,3,,,,
,2.0,,,11,7.22,1.524,0
,2.0,,,14,7.239,1.934,0
,2.0,,,11,7.476,1.471,0
,2.0,,,19,7.611,2.497,0
