num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,7.5,15.0,1,,,,
,7.5,,,41,6.921,5.924,0
,7.5,,,52,7.057,7.368,0
2,7.5,15.0,2,,,,
,7.5,,,134,18.824,7.118,0
,7.5,,,149,18.831,7.912,0
2,7.5,15.0,3,,,,
,7.5,,,295,38.918,7.58,0
,7.5,,,317,38.961,8.136,0
2,7.5,15.0,4,,,,
,7.5,,,188,23.395,8.036,0
,7.5,,,184,23.458,7.844,0
2,7.5,15.0,3,,,,
,7.5,,,172,23.603,7.287,0
,7.5,,,169,23.614,7.157,0
2,7.5,15.0,2,,,,
,7.5,,,94,15.774,5.959,0
,7.5,,,96,16.135,5.95,0
2,7.5,15.0,3,,,,
,7.5,,,53,6.536,8.109,0
,7.5,,,63,6.546,9.625,0
