num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,15.0,60.0,2,,,,
4,15.0,60.0,3,,,,
,15.0,,,40,11.103,3.603,67
,15.0,,,30,11.263,2.663,66
,15.0,,,37,11.407,3.244,64
,15.0,,,48,11.519,4.167,31
4,15.0,60.0,4,,,,
,15.0,,,207,21.625,9.572,0
,15.0,,,186,21.693,8.574,64
,15.0,,,0,23.357,0.0,235
,15.0,,,0,23.481,0.0,233
,15.0,,,1394,114.472,12.178,17
,15.0,,,1361,115.63,11.77,60
,15.0,,,1398,115.825,12.07,17
,15.0,,,0,116.089,0.0,1402
