num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,6.0,24.0,1,,,,
,6.0,,,35,6.491,5.392,0
,6.0,,,31,6.638,4.67,0
,6.0,,,47,6.841,6.87,0
,6.0,,,42,6.967,6.028,0
4,6.0,24.0,2,,,,
,6.0,,,110,19.051,5.774,0
,6.0,,,106,19.174,5.528,0
,6.0,,,109,19.299,5.648,0
,6.0,,,110,19.467,5.651,0
4,6.0,24.0,3,,,,
,6.0,,,122,18.626,6.55,0
,6.0,,,104,18.638,5.58,0
,6.0,,,122,18.926,6.446,0
,6.0,,,110,19.094,5.761,0
4,6.0,24.0,4,,,,
,6.0,,,553,92.284,5.992,0
,6.0,,,527,92.292,5.71,0
,6.0,,,595,92.419,6.438,0
,6.0,,,552,93.074,5.931,0
