num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,5.0,10.0,1,,,,
,5.0,,,34,6.558,5.185,0
,5.0,,,41,6.79,6.038,0
2,5.0,10.0,2,,,,
,5.0,,,127,22.939,5.536,0
,5.0,,,119,22.963,5.182,1
2,5.0,10.0,1,,,,
,5.0,,,147,29.629,4.961,0
,5.0,,,156,29.73,5.247,0
2,5.0,10.0,2,,,,
,5.0,,,122,23.288,5.239,0
2,5.0,10.0,1,,,,
,5.0,,,116,24.991,4.642,2
,5.0,,,116,19.661,5.9,0
,5.0,,,110,19.694,5.586,0
2,5.0,10.0,2,,,,
,5.0,,,127,28.314,4.485,0
2,5.0,10.0,1,,,,
,5.0,,,153,29.901,5.117,1
,5.0,,,24,3.338,7.189,0
,5.0,,,21,3.448,6.09,0
