num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,6.0,24.0,1,,,,
,6.0,,,41,7.436,5.514,0
,6.0,,,40,7.498,5.335,0
,6.0,,,41,7.558,5.425,0
,6.0,,,37,7.617,4.858,0
4,6.0,24.0,2,,,,
,6.0,,,125,18.577,6.729,0
,6.0,,,119,18.723,6.356,0
,6.0,,,104,18.92,5.497,0
,6.0,,,100,19.238,5.198,0
4,6.0,24.0,3,,,,
,6.0,,,93,18.886,4.924,0
,6.0,,,109,18.897,5.768,0
,6.0,,,108,19.045,5.671,0
,6.0,,,114,19.371,5.885,0
4,6.0,24.0,4,,,,
,6.0,,,527,92.148,5.719,0
,6.0,,,582,92.184,6.313,0
,6.0,,,559,92.307,6.056,0
,6.0,,,545,92.356,5.901,0
