num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,8.0,32.0,1,,,,
,8.0,,,56,6.925,8.086,0
4,8.0,32.0,2,,,,
,8.0,,,34,7.886,4.312,19
,8.0,,,32,8.077,3.962,19
,8.0,,,25,8.129,3.075,29
,8.0,,,132,18.621,7.089,0
,8.0,,,141,18.627,7.57,0
4,8.0,32.0,3,,,,
,8.0,,,0,20.326,0.0,153
,8.0,,,0,20.446,0.0,130
,8.0,,,153,19.0,8.053,0
,8.0,,,144,19.094,7.542,0
4,8.0,32.0,4,,,,
,8.0,,,0,20.857,0.0,136
,8.0,,,0,20.896,0.0,144
,8.0,,,743,92.219,8.057,0
,8.0,,,742,92.245,8.044,0
,8.0,,,745,92.255,8.075,0
,8.0,,,0,94.073,0.0,713
