num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,4.0,16.0,1,,,,
,4.0,,,26,6.402,4.061,0
,4.0,,,32,6.608,4.843,0
,4.0,,,32,6.795,4.709,0
,4.0,,,31,7.557,4.102,0
4,4.0,16.0,2,,,,
,4.0,,,70,19.01,3.682,0
,4.0,,,68,19.162,3.549,0
,4.0,,,70,19.205,3.645,0
,4.0,,,77,19.65,3.919,0
4,4.0,16.0,3,,,,
,4.0,,,88,18.635,4.722,0
,4.0,,,81,18.654,4.342,0
,4.0,,,73,18.76,3.891,0
,4.0,,,66,18.943,3.484,0
4,4.0,16.0,4,,,,
,4.0,,,347,92.597,3.747,0
,4.0,,,385,92.7,4.153,0
,4.0,,,359,92.775,3.87,0
,4.0,,,385,92.824,4.148,0
