num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,20.0,80.0,1,,,,
,20.0,,,3485,180.082,19.352,6
,20.0,,,3493,180.08,19.397,1
,20.0,,,3623,180.09,20.118,6
,20.0,,,3606,180.138,20.018,4
