num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,8.0,32.0,1,,,,
,8.0,,,45,7.562,5.951,0
4,8.0,32.0,2,,,,
,8.0,,,48,7.806,6.149,0
,8.0,,,39,7.849,4.969,0
,8.0,,,53,7.885,6.722,0
,8.0,,,138,18.79,7.344,0
,8.0,,,134,18.866,7.103,0
,8.0,,,117,19.041,6.145,0
,8.0,,,145,19.135,7.578,0
4,8.0,32.0,3,,,,
,8.0,,,150,19.37,7.744,0
,8.0,,,145,19.549,7.417,0
,8.0,,,160,20.012,7.995,0
,8.0,,,155,20.143,7.695,0
4,8.0,32.0,4,,,,
,8.0,,,761,91.711,8.298,0
,8.0,,,740,91.717,8.068,0
,8.0,,,742,91.773,8.085,0
,8.0,,,667,92.15,7.238,0
