num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,32,8.336,3.839,14
,10.0,,,38,8.452,4.496,22
,10.0,,,45,8.473,5.311,24
,10.0,,,46,8.476,5.427,17
4,10.0,40.0,3,,,,
,10.0,,,164,20.439,8.024,14
,10.0,,,155,20.672,7.498,28
,10.0,,,172,20.813,8.264,9
,10.0,,,180,20.992,8.575,15
,10.0,,,182,18.994,9.582,0
,10.0,,,168,19.123,8.785,0
4,10.0,40.0,4,,,,
,10.0,,,78,20.619,3.783,94
,10.0,,,111,20.845,5.325,88
,10.0,,,831,92.048,9.028,0
,10.0,,,825,92.114,8.956,0
,10.0,,,840,92.138,9.117,0
,10.0,,,389,93.831,4.146,496
