num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,4.0,8.0,1,,,,
,4.0,,,29,6.526,4.444,0
,4.0,,,33,6.627,4.98,0
2,4.0,8.0,2,,,,
,4.0,,,76,18.908,4.019,0
,4.0,,,76,19.966,3.806,0
2,4.0,8.0,3,,,,
,4.0,,,84,23.259,3.612,0
,4.0,,,90,23.334,3.857,0
2,4.0,8.0,2,,,,
,4.0,,,112,25.125,4.458,0
,4.0,,,74,25.161,2.941,0
2,4.0,8.0,3,,,,
,4.0,,,163,43.057,3.786,0
,4.0,,,167,43.274,3.859,0
2,4.0,8.0,2,,,,
,4.0,,,69,18.257,3.779,0
,4.0,,,74,18.295,4.045,0
