num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,44,8.53,5.158,22
,10.0,,,42,8.565,4.904,16
,10.0,,,37,8.579,4.313,22
,10.0,,,38,8.648,4.394,24
4,10.0,40.0,3,,,,
,10.0,,,53,21.44,2.472,106
,10.0,,,65,21.515,3.021,133
,10.0,,,162,21.575,7.509,28
,10.0,,,143,21.801,6.559,27
,10.0,,,168,19.325,8.694,0
,10.0,,,201,19.368,10.378,0
4,10.0,40.0,4,,,,
,10.0,,,15,21.195,0.708,179
,10.0,,,18,21.213,0.849,177
,10.0,,,655,92.162,7.107,0
,10.0,,,640,92.283,6.935,0
,10.0,,,577,92.358,6.247,85
,10.0,,,664,92.407,7.186,0
