num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,6.0,12.0,1,,,,
,6.0,,,60,6.581,9.118,0
,6.0,,,35,7.018,4.987,0
2,6.0,12.0,2,,,,
,6.0,,,305,48.912,6.236,0
,6.0,,,280,48.981,5.717,0
2,6.0,12.0,3,,,,
,6.0,,,176,28.038,6.277,0
,6.0,,,167,28.042,5.955,0
2,6.0,12.0,2,,,,
,6.0,,,130,19.335,6.724,0
2,6.0,12.0,1,,,,
,6.0,,,101,20.844,4.845,6
,6.0,,,83,14.659,5.662,0
,6.0,,,88,14.943,5.889,0
2,6.0,12.0,2,,,,
,6.0,,,105,17.554,5.981,0
,6.0,,,104,17.568,5.92,0
