num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,5.0,10.0,1,,,,
,5.0,,,58,11.682,4.965,0
,5.0,,,65,11.702,5.554,0
2,5.0,10.0,2,,,,
,5.0,,,130,23.146,5.617,0
2,5.0,10.0,1,,,,
,5.0,,,114,24.729,4.61,3
,5.0,,,106,24.511,4.325,0
,5.0,,,122,24.713,4.937,0
2,5.0,10.0,2,,,,
,5.0,,,130,23.384,5.559,0
2,5.0,10.0,1,,,,
,5.0,,,99,25.031,3.955,5
,5.0,,,209,44.432,4.704,0
,5.0,,,211,44.634,4.727,0
2,5.0,10.0,2,,,,
,5.0,,,44,7.705,5.711,0
,5.0,,,35,7.756,4.512,0
