num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,6.0,24.0,1,,,,
,6.0,,,36,7.172,5.019,0
,6.0,,,53,7.258,7.302,0
,6.0,,,33,7.336,4.498,0
,6.0,,,45,7.433,6.054,0
4,6.0,24.0,2,,,,
,6.0,,,114,18.576,6.137,0
,6.0,,,115,18.764,6.129,0
,6.0,,,118,18.952,6.226,0
,6.0,,,103,19.674,5.235,0
4,6.0,24.0,3,,,,
,6.0,,,104,19.103,5.444,0
,6.0,,,110,19.1,5.759,0
,6.0,,,141,19.507,7.228,0
,6.0,,,115,19.648,5.853,0
4,6.0,24.0,4,,,,
,6.0,,,594,92.034,6.454,0
,6.0,,,545,92.072,5.919,0
,6.0,,,573,92.124,6.22,0
,6.0,,,542,92.132,5.883,0
