num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,1.5,6.0,1,,,,
,1.5,,,29,16.628,1.744,0
,1.5,,,19,16.646,1.141,0
,1.5,,,26,16.661,1.561,0
4,1.5,6.0,2,,,,
,1.5,,,43,23.037,1.867,0
,1.5,,,60,40.965,1.465,0
,1.5,,,38,23.262,1.634,1
,1.5,,,34,23.624,1.439,0
4,1.5,6.0,1,,,,
,1.5,,,37,29.322,1.262,0
,1.5,,,44,29.48,1.493,0
,1.5,,,90,54.402,1.654,0
,1.5,,,38,30.248,1.256,0
4,1.5,6.0,2,,,,
,1.5,,,46,27.988,1.644,0
,1.5,,,81,58.567,1.383,0
,1.5,,,43,28.129,1.529,0
,1.5,,,33,28.559,1.155,0
,1.5,,,40,28.566,1.4,1
4,1.5,6.0,1,,,,
,1.5,,,60,38.24,1.569,0
,1.5,,,55,38.539,1.427,0
,1.5,,,57,38.717,1.472,0
,1.5,,,65,39.996,1.625,0
