num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,16.0,64.0,2,,,,
4,16.0,64.0,3,,,,
,16.0,,,35,10.619,3.296,58
,16.0,,,33,10.737,3.074,64
,16.0,,,81,10.75,7.535,4
,16.0,,,97,10.819,8.965,10
4,16.0,64.0,4,,,,
,16.0,,,243,22.493,10.803,15
,16.0,,,296,22.947,12.899,0
,16.0,,,0,24.415,0.0,261
,16.0,,,0,24.418,0.0,268
,16.0,,,1329,118.818,11.185,3
,16.0,,,1286,119.381,10.772,93
,16.0,,,1029,120.122,8.566,316
,16.0,,,0,120.662,0.0,1383
