num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,1.5,6.0,1,,,,
,1.5,,,6,6.834,0.878,0
,1.5,,,16,6.905,2.317,0
,1.5,,,15,6.964,2.154,0
,1.5,,,16,8.053,1.987,0
4,1.5,6.0,2,,,,
,1.5,,,55,37.61,1.462,0
,1.5,,,59,37.721,1.564,0
,1.5,,,57,37.815,1.507,0
,1.5,,,63,37.849,1.665,1
4,1.5,6.0,1,,,,
,1.5,,,89,59.455,1.497,0
,1.5,,,72,59.76,1.205,0
,1.5,,,93,60.011,1.55,0
4,1.5,6.0,2,,,,
,1.5,,,38,23.062,1.648,0
,1.5,,,107,84.12,1.272,0
,1.5,,,41,23.456,1.748,0
4,1.5,6.0,1,,,,
,1.5,,,30,24.793,1.21,2
,1.5,,,12,8.441,1.422,0
,1.5,,,8,8.684,0.921,0
,1.5,,,35,33.413,1.047,16
,1.5,,,15,9.559,1.569,0
,1.5,,,14,9.721,1.44,0
