num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,1.0,4.0,1,,,,
,1.0,,,52,46.507,1.118,0
,1.0,,,40,46.702,0.856,0
,1.0,,,44,46.707,0.942,0
4,1.0,4.0,2,,,,
,1.0,,,26,27.892,0.932,0
,1.0,,,85,75.775,1.122,0
,1.0,,,25,28.542,0.876,0
,1.0,,,39,28.996,1.345,0
4,1.0,4.0,1,,,,
,1.0,,,16,19.423,0.824,0
,1.0,,,21,19.456,1.079,0
,1.0,,,33,49.745,0.663,20
4,1.0,4.0,2,,,,
,1.0,,,29,28.126,1.031,0
,1.0,,,55,48.892,1.125,0
,1.0,,,34,28.473,1.194,0
,1.0,,,32,28.646,1.117,0
4,1.0,4.0,1,,,,
,1.0,,,56,63.215,0.886,0
,1.0,,,18,13.432,1.34,0
,1.0,,,29,43.373,0.669,9
,1.0,,,12,14.179,0.846,0
,1.0,,,16,17.45,0.917,0
,1.0,,,11,17.745,0.62,0
