num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,18.75,75.0,2,,,,
4,18.75,75.0,3,,,,
,18.75,,,69,14.177,4.867,53
,18.75,,,37,14.554,2.542,85
,18.75,,,34,14.59,2.33,78
,18.75,,,45,14.658,3.07,99
4,18.75,75.0,4,,,,
,18.75,,,209,24.877,8.401,34
,18.75,,,255,25.519,9.993,0
,18.75,,,0,26.892,0.0,263
,18.75,,,0,26.92,0.0,261
,18.75,,,1688,138.55,12.183,0
,18.75,,,960,138.965,6.908,702
,18.75,,,1686,139.277,12.105,2
,18.75,,,0,140.662,0.0,1662
