num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,6.0,12.0,1,,,,
,6.0,,,40,6.709,5.962,0
,6.0,,,39,6.836,5.705,0
2,6.0,12.0,2,,,,
,6.0,,,172,28.861,5.96,0
,6.0,,,169,28.898,5.848,0
2,6.0,12.0,3,,,,
,6.0,,,168,28.028,5.994,0
,6.0,,,173,28.06,6.165,0
2,6.0,12.0,2,,,,
,6.0,,,97,19.353,5.012,0
2,6.0,12.0,1,,,,
,6.0,,,82,20.731,3.955,3
,6.0,,,78,14.665,5.319,0
,6.0,,,92,14.877,6.184,0
2,6.0,12.0,2,,,,
,6.0,,,208,37.61,5.53,0
,6.0,,,208,37.822,5.499,0
