num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,20,11.371,1.759,0
,2.5,,,30,11.394,2.633,0
,2.5,,,24,11.425,2.101,0
,2.5,,,23,11.672,1.97,0
4,2.5,10.0,2,,,,
,2.5,,,101,33.231,3.039,0
,2.5,,,106,33.713,3.144,1
,2.5,,,77,33.864,2.274,0
4,2.5,10.0,1,,,,
,2.5,,,79,34.824,2.269,4
,2.5,,,76,34.343,2.213,0
,2.5,,,83,34.41,2.412,0
,2.5,,,79,34.472,2.292,0
,2.5,,,90,34.819,2.585,0
4,2.5,10.0,2,,,,
,2.5,,,90,38.07,2.364,3
,2.5,,,92,38.244,2.406,2
,2.5,,,94,38.302,2.454,0
,2.5,,,90,38.389,2.344,0
4,2.5,10.0,1,,,,
,2.5,,,39,14.518,2.686,0
,2.5,,,40,14.528,2.753,0
,2.5,,,42,14.601,2.877,0
,2.5,,,29,14.853,1.952,0
4,2.5,10.0,2,,,,
,2.5,,,5,2.722,1.837,0
,2.5,,,5,2.751,1.818,0
,2.5,,,9,2.762,3.258,0
,2.5,,,6,2.856,2.101,0
